call_id,ticker,call_date,tier,anchor_et,session_rule,source_ref
20160202_SXI,SXI,2016-02-02,edgar_8k,2016-02-02T08:21,before_open,0000310354-16-000058
20160202_WRB,WRB,2016-02-02,edgar_8k,2016-02-02T16:19,after_close,0000011544-16-000084
20160203_ALXN,ALXN,2016-02-03,assumed_after_hours,,assumed_after_hours,
20160203_AVY,AVY,2016-02-03,edgar_8k,2016-02-03T07:00,before_open,0001104659-16-093381
20160203_ENR,ENR,2016-02-03,edgar_8k,2016-02-03T07:17,before_open,0001632790-16-000065
20160203_ETN,ETN,2016-02-03,edgar_8k,2016-02-03T07:16,before_open,0001157523-16-004411
20160203_EXPO,EXPO,2016-02-03,edgar_8k,2016-02-03T16:05,after_close,0001171843-16-007624
20160203_FBHS,FBHS,2016-02-03,assumed_after_hours,,assumed_after_hours,
20160203_JLL,JLL,2016-02-03,edgar_8k,2016-02-03T07:44,before_open,0001037976-16-000077
20160203_KLIC,KLIC,2016-02-03,edgar_8k,2016-02-03T06:58,before_open,0000056978-16-000145
20160203_MDC,MDC,2016-02-03,assumed_after_hours,,assumed_after_hours,
20160203_OSUR,OSUR,2016-02-03,edgar_8k,2016-02-03T17:02,after_close,0001193125-16-449402
20160203_POL,POL,2016-02-03,assumed_after_hours,,assumed_after_hours,
20160203_POWL,POWL,2016-02-03,edgar_8k,2016-02-03T14:41,intraday,0001193125-16-449052
20160203_TTWO,TTWO,2016-02-03,edgar_8k,2016-02-03T16:15,after_close,0001104659-16-093571
20160204_ABG,ABG,2016-02-04,edgar_8k,2016-02-04T06:34,before_open,0001144980-16-000126
20160204_ATGE,ATGE,2016-02-04,assumed_after_hours,,assumed_after_hours,
20160204_CSL,CSL,2016-02-04,edgar_8k,2016-02-04T06:15,before_open,0001104659-16-093765
20160204_ELY,ELY,2016-02-04,assumed_after_hours,,assumed_after_hours,
20160204_HZO,HZO,2016-02-04,edgar_8k,2016-02-04T09:11,before_open,0001299933-16-001997
20160204_LQDT,LQDT,2016-02-04,edgar_8k,2016-02-04T07:01,before_open,0001104659-16-093773
20160204_MD,MD,2016-02-04,edgar_8k,2016-02-04T06:50,before_open,0001193125-16-449916
20160204_MHO,MHO,2016-02-04,edgar_8k,2016-02-04T08:44,before_open,0000799292-16-000045
20160204_MPWR,MPWR,2016-02-04,edgar_8k,2016-02-04T16:09,after_close,0001437749-16-024761
20160204_MTD,MTD,2016-02-04,edgar_8k,2016-02-04T16:10,after_close,0001037646-16-000041
20160204_ODFL,ODFL,2016-02-04,edgar_8k,2016-02-04T09:10,before_open,0000878927-16-000053
20160204_OMCL,OMCL,2016-02-04,edgar_8k,2016-02-04T16:09,after_close,0000926326-16-000041
20160204_PJC,PJC,2016-02-04,assumed_after_hours,,assumed_after_hours,
20160204_PLUS,PLUS,2016-02-04,assumed_after_hours,,assumed_after_hours,
20160204_POWI,POWI,2016-02-04,edgar_8k,2016-02-04T16:05,after_close,0001157523-16-004468
20160204_PTEN,PTEN,2016-02-04,edgar_8k,2016-02-04T06:15,before_open,0001564590-16-012285
20160204_RL,RL,2016-02-04,edgar_8k,2016-02-04T08:12,before_open,0000950142-16-002947
20160204_TDC,TDC,2016-02-04,edgar_8k,2016-02-04T08:49,before_open,0000816761-16-000036
20160204_TPX,TPX,2016-02-04,assumed_after_hours,,assumed_after_hours,
20160204_XYL,XYL,2016-02-04,edgar_8k,2016-02-04T07:16,before_open,0001193125-16-449948
20160205_CME,CME,2016-02-05,edgar_8k,2016-02-05T07:01,before_open,0001193125-16-451401
20160205_TSN,TSN,2016-02-05,edgar_8k,2016-02-05T07:34,before_open,0000100493-16-000174
20160205_UFS,UFS,2016-02-05,assumed_after_hours,,assumed_after_hours,
20160205_WY,WY,2016-02-05,edgar_8k,2016-02-04T20:14,before_open,0000106535-16-000042
20160208_DO,DO,2016-02-08,assumed_after_hours,,assumed_after_hours,
20160208_HAS,HAS,2016-02-08,edgar_8k,2016-02-08T08:18,before_open,0000046080-16-000110
20160208_MOH,MOH,2016-02-08,edgar_8k,2016-02-08T16:19,after_close,0001179929-16-000219
20160209_AKAM,AKAM,2016-02-09,edgar_8k,2016-02-09T16:08,after_close,0001086222-16-000201
20160209_BHE,BHE,2016-02-09,edgar_8k,2016-02-10T14:58,after_call_date,0000863436-16-000037
20160209_CNC,CNC,2016-02-09,edgar_8k,2016-02-08T21:10,before_open,0001071739-16-000175
20160209_CVS,CVS,2016-02-09,edgar_8k,2016-02-09T06:57,before_open,0000064803-16-000072
20160209_DIS,DIS,2016-02-09,assumed_after_hours,,assumed_after_hours,
20160209_ESE,ESE,2016-02-09,edgar_8k,2016-02-09T16:15,after_close,0000866706-16-000017
20160209_GLT,GLT,2016-02-09,assumed_after_hours,,assumed_after_hours,
20160209_LABL,LABL,2016-02-09,assumed_after_hours,,assumed_after_hours,
20160209_MPAA,MPAA,2016-02-09,edgar_8k,2016-02-09T07:58,before_open,0001140361-16-050718
20160209_QNST,QNST,2016-02-09,edgar_8k,2016-02-09T16:15,after_close,0001193125-16-455337
20160209_SCSC,SCSC,2016-02-09,edgar_8k,2016-02-09T16:07,after_close,0000918965-16-000033
20160209_STE,STE,2016-02-09,assumed_after_hours,,assumed_after_hours,
20160209_TDG,TDG,2016-02-09,edgar_8k,2016-02-09T07:24,before_open,0001260221-16-000041
20160209_WCG,WCG,2016-02-09,assumed_after_hours,,assumed_after_hours,
20160209_WYND,WYND,2016-02-09,assumed_after_hours,,assumed_after_hours,
20160210_CTL,CTL,2016-02-10,assumed_after_hours,,assumed_after_hours,
20160210_DTE,DTE,2016-02-10,edgar_8k,2016-02-10T06:47,before_open,0000936340-16-000240
20160210_INTL,INTL,2016-02-10,assumed_after_hours,,assumed_after_hours,
20160210_LGND,LGND,2016-02-10,edgar_8k,2016-02-10T16:04,after_close,0000886163-16-000136
20160210_LPSN,LPSN,2016-02-10,edgar_8k,2016-02-10T16:36,after_close,0001102993-16-000009
20160210_MDSO,MDSO,2016-02-10,assumed_after_hours,,assumed_after_hours,
20160210_NSIT,NSIT,2016-02-10,edgar_8k,2016-02-10T16:12,after_close,0001193125-16-457587
20160211_AAP,AAP,2016-02-11,edgar_8k,2016-02-11T06:35,before_open,0001158449-16-000275
20160211_ATVI,ATVI,2016-02-11,assumed_after_hours,,assumed_after_hours,
20160211_BWA,BWA,2016-02-11,edgar_8k,2016-02-11T08:22,before_open,0000908255-16-000074
20160211_CRAY,CRAY,2016-02-11,assumed_after_hours,,assumed_after_hours,
20160211_FAF,FAF,2016-02-11,edgar_8k,2016-02-11T06:46,before_open,0001193125-16-458524
20160211_FLO,FLO,2016-02-11,edgar_8k,2016-02-10T18:14,before_open,0001193125-16-457847
20160211_IVC,IVC,2016-02-11,assumed_after_hours,,assumed_after_hours,
20160211_LOGM,LOGM,2016-02-11,assumed_after_hours,,assumed_after_hours,
20160211_LPX,LPX,2016-02-11,edgar_8k,2016-02-11T07:08,before_open,0001504337-16-000041
20160211_NNN,NNN,2016-02-11,edgar_8k,2016-02-11T08:36,before_open,0000751364-16-000099
20160211_NUS,NUS,2016-02-11,edgar_8k,2016-02-11T16:35,after_close,0001021561-16-000092
20160211_NUVA,NUVA,2016-02-11,assumed_after_hours,,assumed_after_hours,
20160211_PDFS,PDFS,2016-02-11,edgar_8k,2016-02-11T16:08,after_close,0001437749-16-025179
20160211_SON,SON,2016-02-11,edgar_8k,2016-02-11T08:27,before_open,0000091767-16-000085
20160211_TRIP,TRIP,2016-02-11,edgar_8k,2016-02-11T06:02,before_open,0001564590-16-012619
20160211_TYPE,TYPE,2016-02-11,assumed_after_hours,,assumed_after_hours,
20160211_VG,VG,2016-02-11,assumed_after_hours,,assumed_after_hours,
20160211_VRSN,VRSN,2016-02-11,edgar_8k,2016-02-11T16:11,after_close,0001014473-16-000083
20160211_WWE,WWE,2016-02-11,assumed_after_hours,,assumed_after_hours,
20160212_AXL,AXL,2016-02-12,assumed_after_hours,,assumed_after_hours,
20160212_IPG,IPG,2016-02-12,assumed_after_hours,,assumed_after_hours,
20160212_NSP,NSP,2016-02-12,edgar_8k,2016-02-12T09:04,before_open,0001000753-16-000071
20160216_BYD,BYD,2016-02-16,edgar_8k,2016-02-16T16:12,after_close,0000906553-16-000049
20160216_CYTK,CYTK,2016-02-16,edgar_8k,2016-02-16T16:07,after_close,0001299933-16-002058
20160217_CLD,CLD,2016-02-17,assumed_after_hours,,assumed_after_hours,
20160217_EIG,EIG,2016-02-17,edgar_8k,2016-02-17T08:33,before_open,0001379041-16-000227
20160217_GEO,GEO,2016-02-17,assumed_after_hours,,assumed_after_hours,
20160217_GRMN,GRMN,2016-02-17,edgar_8k,2016-02-17T09:43,intraday,0001615774-16-004235
20160217_HST,HST,2016-02-17,edgar_8k,2016-02-17T08:57,before_open,0001564590-16-012796
20160217_MANT,MANT,2016-02-17,assumed_after_hours,,assumed_after_hours,
20160217_SNPS,SNPS,2016-02-17,edgar_8k,2016-02-17T16:23,after_close,0001193125-16-467149
20160218_AAN,AAN,2016-02-18,assumed_after_hours,,assumed_after_hours,
20160218_CBB,CBB,2016-02-18,assumed_after_hours,,assumed_after_hours,
20160218_DAN,DAN,2016-02-18,edgar_8k,2016-02-18T07:01,before_open,0001193125-16-467682
20160218_DISH,DISH,2016-02-18,assumed_after_hours,,assumed_after_hours,
20160218_IDCC,IDCC,2016-02-18,edgar_8k,2016-02-18T08:44,before_open,0001405495-16-000045
20160218_LH,LH,2016-02-18,edgar_8k,2016-02-18T06:53,before_open,0000920148-16-000157
20160218_NI,NI,2016-02-18,edgar_8k,2016-02-18T06:30,before_open,0001111711-16-000047
20160218_PCG,PCG,2016-02-18,edgar_8k,2016-02-18T09:00,before_open,0001140361-16-053830
20160218_POOL,POOL,2016-02-18,edgar_8k,2016-02-18T09:42,intraday,0000945841-16-000186
20160218_SAM,SAM,2016-02-18,edgar_8k,2016-02-18T16:25,after_close,0001193125-16-468356
20160218_UFCS,UFCS,2016-02-18,edgar_8k,2016-02-18T08:04,before_open,0000101199-16-000454
20160219_CIR,CIR,2016-02-19,assumed_after_hours,,assumed_after_hours,
20160219_COG,COG,2016-02-19,assumed_after_hours,,assumed_after_hours,
20160219_DE,DE,2016-02-19,edgar_8k,2016-02-19T09:09,before_open,0001104659-16-098292
20160219_PNW,PNW,2016-02-19,edgar_8k,2016-02-19T08:30,before_open,0000764622-16-000086
20160219_VFC,VFC,2016-02-19,edgar_8k,2016-02-19T06:55,before_open,0001157523-16-004643
20160222_AGN,AGN,2016-02-22,assumed_after_hours,,assumed_after_hours,
20160222_EDR,EDR,2016-02-22,assumed_after_hours,,assumed_after_hours,
20160222_MSI,MSI,2016-02-22,edgar_8k,2016-02-22T16:20,after_close,0001193125-16-471662
20160223_DAKT,DAKT,2016-02-23,edgar_8k,2016-02-23T12:10,intraday,0000915779-16-000144
20160223_DRH,DRH,2016-02-23,edgar_8k,2016-02-23T12:12,intraday,0001298946-16-000098
20160223_FSLR,FSLR,2016-02-23,edgar_8k,2016-02-23T16:10,after_close,0001274494-16-000064
20160223_LAMR,LAMR,2016-02-23,edgar_8k,2016-02-23T08:04,before_open,0001193125-16-472623
20160223_LXP,LXP,2016-02-23,edgar_8k,2016-02-24T02:10,after_call_date,0001144204-16-083947
20160223_M,M,2016-02-23,edgar_8k,2016-02-23T08:40,before_open,0000794367-16-000168
20160223_SF,SF,2016-02-23,edgar_8k,2016-02-23T16:05,after_close,0001564590-16-013079
20160223_TOL,TOL,2016-02-23,edgar_8k,2016-02-23T11:01,intraday,0000794170-16-000081
20160223_TREX,TREX,2016-02-23,edgar_8k,2016-02-23T08:47,before_open,0001157523-16-004697
20160224_CHK,CHK,2016-02-24,assumed_after_hours,,assumed_after_hours,
20160224_CLDT,CLDT,2016-02-24,edgar_8k,2016-02-24T10:08,intraday,0001476045-16-000089
20160224_CNK,CNK,2016-02-24,edgar_8k,2016-02-24T07:00,before_open,0001193125-16-474542
20160224_CRM,CRM,2016-02-24,edgar_8k,2016-02-24T16:30,after_close,0001108524-16-000047
20160224_DIN,DIN,2016-02-24,edgar_8k,2016-02-24T08:15,before_open,0001104659-16-099428
20160224_EV,EV,2016-02-24,assumed_after_hours,,assumed_after_hours,
20160224_FARO,FARO,2016-02-24,assumed_after_hours,,assumed_after_hours,
20160224_HFC,HFC,2016-02-24,assumed_after_hours,,assumed_after_hours,
20160224_SSTK,SSTK,2016-02-24,edgar_8k,2016-02-24T07:46,before_open,0001549346-16-000022
20160224_UVE,UVE,2016-02-24,edgar_8k,2016-02-24T17:04,after_close,0001193125-16-475952
20160225_AMWD,AMWD,2016-02-25,assumed_after_hours,,assumed_after_hours,
20160225_ANSS,ANSS,2016-02-25,assumed_after_hours,,assumed_after_hours,
20160225_AWK,AWK,2016-02-25,edgar_8k,2016-02-25T07:05,before_open,0001564590-16-013286
20160225_BGS,BGS,2016-02-25,edgar_8k,2016-02-25T16:09,after_close,0001104659-16-099995
20160225_CHS,CHS,2016-02-25,assumed_after_hours,,assumed_after_hours,
20160225_CNSL,CNSL,2016-02-25,assumed_after_hours,,assumed_after_hours,
20160225_CRI,CRI,2016-02-25,edgar_8k,2016-02-25T06:35,before_open,0001060822-16-000036
20160225_DPZ,DPZ,2016-02-25,edgar_8k,2016-02-25T07:32,before_open,0001193125-16-476929
20160225_EBS,EBS,2016-02-25,edgar_8k,2016-02-25T16:27,after_close,0001367644-16-000057
20160225_EME,EME,2016-02-25,edgar_8k,2016-02-25T14:01,intraday,0000105634-16-000299
20160225_FCN,FCN,2016-02-25,edgar_8k,2016-02-26T17:03,after_call_date,0001193125-16-482335
20160225_GVA,GVA,2016-02-25,edgar_8k,2016-02-25T08:16,before_open,0001157523-16-004734
20160225_ILG,ILG,2016-02-25,assumed_after_hours,,assumed_after_hours,
20160225_KSS,KSS,2016-02-25,edgar_8k,2016-02-25T08:32,before_open,0000885639-16-000030
20160225_LYV,LYV,2016-02-25,edgar_8k,2016-02-25T16:22,after_close,0001335258-16-000166
20160225_NPO,NPO,2016-02-25,edgar_8k,2016-02-25T09:48,intraday,0001164863-16-000037
20160225_PRAA,PRAA,2016-02-25,edgar_8k,2016-02-25T16:12,after_close,0001171843-16-008148
20160225_PWR,PWR,2016-02-25,edgar_8k,2016-02-25T06:18,before_open,0001193125-16-476790
20160225_RGEN,RGEN,2016-02-25,edgar_8k,2016-02-25T08:00,before_open,0001193125-16-476995
20160225_STMP,STMP,2016-02-25,assumed_after_hours,,assumed_after_hours,
20160225_TWI,TWI,2016-02-25,edgar_8k,2016-02-25T06:39,before_open,0000899751-16-000100
20160225_UTHR,UTHR,2016-02-25,edgar_8k,2016-02-25T06:12,before_open,0001104659-16-099734
20160225_ZBRA,ZBRA,2016-02-25,edgar_8k,2016-02-25T07:02,before_open,0001193125-16-476870
20160226_HMSY,HMSY,2016-02-26,assumed_after_hours,,assumed_after_hours,
20160226_HSC,HSC,2016-02-26,assumed_after_hours,,assumed_after_hours,
20160226_NWN,NWN,2016-02-26,assumed_after_hours,,assumed_after_hours,
20160226_SSP,SSP,2016-02-26,edgar_8k,2016-02-26T08:04,before_open,0000832428-16-000076
20160229_EBIX,EBIX,2016-02-29,assumed_after_hours,,assumed_after_hours,
20160229_FSS,FSS,2016-02-29,assumed_after_hours,,assumed_after_hours,
20160229_MGLN,MGLN,2016-02-29,assumed_after_hours,,assumed_after_hours,
20160229_OFIX,OFIX,2016-02-29,edgar_8k,2016-02-29T16:05,after_close,0001564590-16-013712
20160229_SJI,SJI,2016-02-29,assumed_after_hours,,assumed_after_hours,
20160301_ASNA,ASNA,2016-03-01,assumed_after_hours,,assumed_after_hours,
20160301_BGFV,BGFV,2016-03-01,assumed_after_hours,,assumed_after_hours,
20160301_NKTR,NKTR,2016-03-01,edgar_8k,2016-03-01T16:44,after_close,0001615774-16-004370
20160301_ROST,ROST,2016-03-01,edgar_8k,2016-03-01T16:02,after_close,0000745732-16-000032
20160302_AEO,AEO,2016-03-02,assumed_after_hours,,assumed_after_hours,
20160302_ALOG,ALOG,2016-03-02,assumed_after_hours,,assumed_after_hours,
20160302_ANF,ANF,2016-03-02,edgar_8k,2016-03-03T16:23,after_call_date,0001018840-16-000074
20160303_CIEN,CIEN,2016-03-03,edgar_8k,2016-03-03T07:12,before_open,0000936395-16-000076
20160307_SUP,SUP,2016-03-07,assumed_after_hours,,assumed_after_hours,
20160307_UNFI,UNFI,2016-03-07,edgar_8k,2016-03-07T16:11,after_close,0001020859-16-000215
20160308_DKS,DKS,2016-03-08,edgar_8k,2016-03-08T08:39,before_open,0001089063-16-000096
20160309_ABM,ABM,2016-03-09,edgar_8k,2016-03-08T19:44,before_open,0001571049-16-012752
20160309_EXPR,EXPR,2016-03-09,assumed_after_hours,,assumed_after_hours,
20160309_SPPI,SPPI,2016-03-09,assumed_after_hours,,assumed_after_hours,
20160310_ULTA,ULTA,2016-03-10,edgar_8k,2016-03-10T16:11,after_close,0001193125-16-500119
20160311_BKE,BKE,2016-03-11,edgar_8k,2016-03-11T15:21,intraday,0000885245-16-000045
20160311_HIBB,HIBB,2016-03-11,assumed_after_hours,,assumed_after_hours,
20160311_PGNX,PGNX,2016-03-11,assumed_after_hours,,assumed_after_hours,
20160315_DSW,DSW,2016-03-15,assumed_after_hours,,assumed_after_hours,
20160316_JBL,JBL,2016-03-16,edgar_8k,2016-03-16T16:08,after_close,0001193125-16-506655
20160322_GIII,GIII,2016-03-22,edgar_8k,2016-03-22T08:04,before_open,0001571049-16-013265
20160323_GIS,GIS,2016-03-23,edgar_8k,2016-03-23T07:34,before_open,0001193125-16-514126
20160323_KBH,KBH,2016-03-23,edgar_8k,2016-03-23T16:22,after_close,0000795266-16-000114
20160323_OXM,OXM,2016-03-23,edgar_8k,2016-03-23T16:10,after_close,0001171843-16-008751
20160323_REX,REX,2016-03-23,edgar_8k,2016-03-23T08:26,before_open,0000930413-16-006117
20160324_CMC,CMC,2016-03-24,edgar_8k,2016-03-24T09:42,intraday,0000022444-16-000040
20160328_SNX,SNX,2016-03-28,edgar_8k,2016-03-28T16:20,after_close,0001177394-16-000059
20160329_SONC,SONC,2016-03-29,assumed_after_hours,,assumed_after_hours,
20160405_GBX,GBX,2016-04-05,edgar_8k,2016-04-05T06:09,before_open,0001193125-16-529974
20160406_BBBY,BBBY,2016-04-06,assumed_after_hours,,assumed_after_hours,
20160406_GPN,GPN,2016-04-06,edgar_8k,2016-04-06T07:23,before_open,0001123360-16-000073
20160406_MON,MON,2016-04-06,assumed_after_hours,,assumed_after_hours,
20160407_APOG,APOG,2016-04-07,edgar_8k,2016-04-07T08:37,before_open,0000006845-16-000036
20160412_FAST,FAST,2016-04-12,edgar_8k,2016-04-12T07:25,before_open,0000815556-16-000095
20160413_HCSG,HCSG,2016-04-13,edgar_8k,2016-04-12T16:19,before_open,0000731012-16-000131
20160413_JPM,JPM,2016-04-13,edgar_8k,2016-04-13T06:40,before_open,0000019617-16-000950
20160414_BAC,BAC,2016-04-14,edgar_8k,2016-04-14T06:47,before_open,0000070858-16-000153
20160414_CUBI,CUBI,2016-04-14,edgar_8k,2016-04-14T16:19,after_close,0000950159-16-000538
20160418_CHFC,CHFC,2016-04-18,assumed_after_hours,,assumed_after_hours,
20160418_GWW,GWW,2016-04-18,edgar_8k,2016-04-18T07:40,before_open,0000277135-16-000040
20160418_SFBS,SFBS,2016-04-18,assumed_after_hours,,assumed_after_hours,
20160419_BRO,BRO,2016-04-19,edgar_8k,2016-04-18T17:54,before_open,0000079282-16-000038
20160419_GPC,GPC,2016-04-19,edgar_8k,2016-04-19T09:00,before_open,0001299933-16-002301
20160419_GS,GS,2016-04-19,edgar_8k,2016-04-19T07:41,before_open,0001193125-16-545608
20160419_HAFC,HAFC,2016-04-19,edgar_8k,2016-04-19T09:01,before_open,0001171843-16-009239
20160419_MBFI,MBFI,2016-04-19,assumed_after_hours,,assumed_after_hours,
20160419_OMC,OMC,2016-04-19,edgar_8k,2016-04-19T07:19,before_open,0000891092-16-014225
20160420_ABT,ABT,2016-04-20,edgar_8k,2016-04-20T07:51,before_open,0001104659-16-112689
20160420_AXP,AXP,2016-04-20,edgar_8k,2016-04-20T16:15,after_close,0000004962-16-000143
20160420_CATY,CATY,2016-04-20,edgar_8k,2016-04-20T16:52,after_close,0001144204-16-095309
20160420_FMBI,FMBI,2016-04-20,assumed_after_hours,,assumed_after_hours,
20160420_HBAN,HBAN,2016-04-20,edgar_8k,2016-04-20T07:24,before_open,0000049196-16-000035
20160420_ITW,ITW,2016-04-20,edgar_8k,2016-04-20T09:04,before_open,0000049826-16-000180
20160420_KO,KO,2016-04-20,edgar_8k,2016-04-20T07:05,before_open,0000021344-16-000056
20160420_NWE,NWE,2016-04-20,assumed_after_hours,,assumed_after_hours,
20160420_PPBI,PPBI,2016-04-20,assumed_after_hours,,assumed_after_hours,
20160420_SXT,SXT,2016-04-20,edgar_8k,2016-04-19T17:43,before_open,0001140361-16-061561
20160420_TEL,TEL,2016-04-20,edgar_8k,2016-04-20T06:19,before_open,0001104659-16-112658
20160421_BANC,BANC,2016-04-21,edgar_8k,2016-04-21T06:05,before_open,0001193125-16-549001
20160421_BBT,BBT,2016-04-21,assumed_after_hours,,assumed_after_hours,
20160421_BJRI,BJRI,2016-04-21,edgar_8k,2016-04-21T16:03,after_close,0001171843-16-009314
20160421_BPFH,BPFH,2016-04-21,assumed_after_hours,,assumed_after_hours,
20160421_COL,COL,2016-04-21,assumed_after_hours,,assumed_after_hours,
20160421_DAN,DAN,2016-04-21,edgar_8k,2016-04-21T07:00,before_open,0001193125-16-549114
20160421_ETFC,ETFC,2016-04-21,assumed_after_hours,,assumed_after_hours,
20160421_GM,GM,2016-04-21,edgar_8k,2016-04-21T09:39,intraday,0001467858-16-000314
20160421_HBI,HBI,2016-04-21,assumed_after_hours,,assumed_after_hours,
20160421_IIIN,IIIN,2016-04-21,edgar_8k,2016-04-21T06:32,before_open,0001437749-16-029744
20160421_KALU,KALU,2016-04-21,edgar_8k,2016-04-20T16:18,before_open,0000811596-16-000092
20160421_KEY,KEY,2016-04-21,edgar_8k,2016-04-21T06:54,before_open,0001193125-16-549108
20160421_LAD,LAD,2016-04-21,edgar_8k,2016-04-21T06:59,before_open,0001102624-16-002581
20160421_MDSO,MDSO,2016-04-21,assumed_after_hours,,assumed_after_hours,
20160421_NEM,NEM,2016-04-21,edgar_8k,2016-04-20T16:10,before_open,0001157523-16-005152
20160421_PBCT,PBCT,2016-04-21,assumed_after_hours,,assumed_after_hours,
20160421_PKG,PKG,2016-04-21,edgar_8k,2016-04-20T18:12,before_open,0000075677-16-000032
20160421_PLXS,PLXS,2016-04-21,edgar_8k,2016-04-20T16:43,before_open,0000785786-16-000063
20160421_RJF,RJF,2016-04-21,edgar_8k,2016-04-20T17:07,before_open,0000720005-16-000118
20160421_RLI,RLI,2016-04-21,edgar_8k,2016-04-20T17:09,before_open,0001104659-16-112934
20160421_SAM,SAM,2016-04-21,edgar_8k,2016-04-21T16:21,after_close,0001193125-16-550283
20160421_SBUX,SBUX,2016-04-21,edgar_8k,2016-04-21T16:06,after_close,0000829224-16-000059
20160421_SKX,SKX,2016-04-21,assumed_after_hours,,assumed_after_hours,
20160421_SLM,SLM,2016-04-21,edgar_8k,2016-04-20T16:42,before_open,0001628280-16-014494
20160421_SON,SON,2016-04-21,edgar_8k,2016-04-21T08:50,before_open,0000091767-16-000102
20160421_TRV,TRV,2016-04-21,edgar_8k,2016-04-21T07:02,before_open,0001104659-16-113035
20160421_UFI,UFI,2016-04-21,edgar_8k,2016-04-21T06:46,before_open,0001437749-16-029746
20160421_UMPQ,UMPQ,2016-04-21,assumed_after_hours,,assumed_after_hours,
20160421_UNP,UNP,2016-04-21,edgar_8k,2016-04-21T08:08,before_open,0000100885-16-000336
20160421_VZ,VZ,2016-04-21,edgar_8k,2016-04-21T07:36,before_open,0001193125-16-549165
20160422_ABCB,ABCB,2016-04-22,edgar_8k,2016-04-22T07:10,before_open,0001144204-16-095651
20160422_AHL,AHL,2016-04-22,assumed_after_hours,,assumed_after_hours,
20160422_AN,AN,2016-04-22,edgar_8k,2016-04-22T07:22,before_open,0000350698-16-000314
20160422_FFBC,FFBC,2016-04-22,edgar_8k,2016-04-21T16:21,before_open,0000708955-16-000113
20160422_HNI,HNI,2016-04-22,edgar_8k,2016-04-21T16:48,before_open,0000048287-16-000061
20160422_INDB,INDB,2016-04-22,assumed_after_hours,,assumed_after_hours,
20160422_NBHC,NBHC,2016-04-22,edgar_8k,2016-04-21T16:33,before_open,0001475841-16-000089
20160422_STI,STI,2016-04-22,assumed_after_hours,,assumed_after_hours,
20160422_SYF,SYF,2016-04-22,edgar_8k,2016-04-22T06:29,before_open,0001601712-16-000107
20160422_TRST,TRST,2016-04-22,edgar_8k,2016-04-21T16:08,before_open,0001140361-16-061760
20160425_ETH,ETH,2016-04-25,assumed_after_hours,,assumed_after_hours,
20160425_HSII,HSII,2016-04-25,assumed_after_hours,,assumed_after_hours,
20160425_KN,KN,2016-04-25,edgar_8k,2016-04-25T16:02,after_close,0001587523-16-000031
20160425_OPB,OPB,2016-04-25,assumed_after_hours,,assumed_after_hours,
20160425_XRX,XRX,2016-04-25,assumed_after_hours,,assumed_after_hours,
20160426_ADC,ADC,2016-04-26,edgar_8k,2016-04-26T21:36,after_close,0001144204-16-096449
20160426_AKAM,AKAM,2016-04-26,edgar_8k,2016-04-26T16:06,after_close,0001086222-16-000282
20160426_BAX,BAX,2016-04-26,edgar_8k,2016-04-26T07:10,before_open,0001193125-16-555071
20160426_CMG,CMG,2016-04-26,edgar_8k,2016-04-26T16:44,after_close,0001058090-16-000067
20160426_CMP,CMP,2016-04-26,edgar_8k,2016-04-25T16:15,before_open,0001227654-16-000148
20160426_CPLA,CPLA,2016-04-26,assumed_after_hours,,assumed_after_hours,
20160426_CRS,CRS,2016-04-26,edgar_8k,2016-04-27T10:29,after_call_date,0001104659-16-114515
20160426_CRUS,CRUS,2016-04-26,edgar_8k,2016-04-26T16:32,after_close,0001157523-16-005227
20160426_ESRX,ESRX,2016-04-26,assumed_after_hours,,assumed_after_hours,
20160426_ETR,ETR,2016-04-26,edgar_8k,2016-04-26T09:05,before_open,0000065984-16-000533
20160426_FLIR,FLIR,2016-04-26,assumed_after_hours,,assumed_after_hours,
20160426_FTNT,FTNT,2016-04-26,edgar_8k,2016-04-26T16:18,after_close,0001262039-16-000061
20160426_HMST,HMST,2016-04-26,assumed_after_hours,,assumed_after_hours,
20160426_HZO,HZO,2016-04-26,edgar_8k,2016-04-26T08:53,before_open,0001299933-16-002342
20160426_IIVI,IIVI,2016-04-26,assumed_after_hours,,assumed_after_hours,
20160426_MKSI,MKSI,2016-04-26,edgar_8k,2016-04-25T16:34,before_open,0001299933-16-002338
20160426_NBR,NBR,2016-04-26,edgar_8k,2016-04-25T17:43,before_open,0001104659-16-113851
20160426_NUVA,NUVA,2016-04-26,assumed_after_hours,,assumed_after_hours,
20160426_PCAR,PCAR,2016-04-26,edgar_8k,2016-04-26T08:04,before_open,0001193125-16-555166
20160426_RHI,RHI,2016-04-26,edgar_8k,2016-04-26T16:18,after_close,0001628280-16-014780
20160426_RMD,RMD,2016-04-26,edgar_8k,2016-04-26T16:05,after_close,0001193125-16-556414
20160426_SVU,SVU,2016-04-26,assumed_after_hours,,assumed_after_hours,
20160426_TPR,TPR,2016-04-26,edgar_8k,2016-04-26T06:45,before_open,0001157523-16-005214
20160426_ULTI,ULTI,2016-04-26,assumed_after_hours,,assumed_after_hours,
20160426_WAB,WAB,2016-04-26,edgar_8k,2016-04-26T07:57,before_open,0001193125-16-555148
20160427_ALGT,ALGT,2016-04-27,edgar_8k,2016-04-27T16:11,after_close,0001362468-16-000056
