call_id,decode_ok,codec,sample_rate,channels,bit_rate,duration_sec,peak_dbfs,rms_dbfs,clip_ratio,silence_ratio,reason
1778667,True,mp3,16000,2,40000,3662.604,-3.455264,-28.124582,0.0,0.18671249526293315,
1778695,True,mp3,22050,1,40000,3691.0758,0.033638,-24.729461,1.2286789794061608e-08,0.16961474185927042,
1778699,True,mp3,22050,1,40000,4049.058,-4.470191,-28.499233,0.0,0.19764416711244936,
1778741,True,mp3,22050,1,40000,2932.506,0.257339,-29.56022,1.546509095947899e-08,0.27176124959335124,
1778802,True,mp3,16000,2,40000,3390.408,-3.811819,-25.050153,0.0,0.11882254377644225,
1778817,True,mp3,16000,2,40000,3769.56,-1.938636,-28.592434,0.0,0.18480020824711638,
1778827,True,mp3,22050,1,40000,3590.0604,-0.547867,-25.674615,0.0,0.14874196712679263,
1778920,True,mp3,44100,1,40000,4154.0702,0.356181,-21.435848,5.458679282591547e-09,0.17416487015554047,
1778976,True,mp3,22050,1,40000,4268.0686,-0.590048,-24.16722,0.0,0.1421604134947597,
1778978,True,mp3,44100,1,40000,3678.0408,2.862944,-18.765951,6.165167297979798e-09,0.12204802187077424,
1779319,True,mp3,22050,1,40000,4314.0702,-0.294712,-20.870533,0.0,0.1334411549445811,
1779644,True,mp3,22050,1,40000,1239.7452,-0.772978,-28.59115,0.0,0.20781389514555088,
1779713,True,mp3,22050,1,40000,3446.0734,-0.482598,-19.721507,0.0,0.1427361033575199,
1779791,True,mp3,22050,1,40000,3889.084,-0.780034,-25.585947,0.0,0.16413126252865712,
1779814,True,mp3,22050,1,40000,3762.3902,0.240781,-22.029844,1.2053899639038744e-08,0.17458337867241946,
1779824,True,mp3,44100,1,40000,2199.066,2.574037,-18.063417,1.031153030369024e-08,0.07024807668346471,
1779867,True,mp3,22050,1,40000,4714.0572,2.634949,-20.383074,9.620476067334097e-09,0.1163231547126751,
1780544,True,mp3,22050,1,40000,3762.0506,0.498921,-24.300409,1.2054987717414114e-08,0.1818482008189895,
1780737,True,mp3,22050,1,40000,3702.0734,-0.868166,-27.044477,0.0,0.14196968217864075,
1780823,True,mp3,16000,2,40000,3782.808,-3.217735,-27.803925,0.0,0.1411476252561589,
1780827,True,mp3,22050,1,40000,3678.9812,1.471826,-23.816767,1.2327182759458598e-08,0.12753876073082404,
1780837,True,mp3,22050,1,40000,3784.751,0.022267,-19.125227,1.1982683584298658e-08,0.1666004143997848,
1780989,True,mp3,22050,1,40000,2606.106,-0.839845,-24.537107,0.0,0.14890044150161197,
1781072,True,mp3,22050,1,40000,3597.4008,-6.758504,-31.603976,0.0,0.1717962719083178,
1782089,True,mp3,44100,1,40000,3926.0474,3.140958,-19.751187,5.77571663243746e-09,0.0772230353102716,
1782104,True,mp3,16000,2,40000,3191.328,-1.975591,-25.622649,0.0,0.16794359714827184,
1782261,True,mp3,22050,1,40000,4523.6244,-0.566725,-27.367362,0.0,0.2697286107573387,
1782535,True,mp3,22050,1,40000,3102.1192,-0.833836,-26.395073,0.0,0.17925684448231388,
1783038,True,mp3,22050,1,40000,3667.0694,0.77012,-26.879521,1.2367225467382186e-08,0.14670762271365795,
1783047,True,mp3,22050,1,40000,3108.075,-0.417563,-27.172285,0.0,0.16732556743321833,
1783057,True,mp3,11025,1,40000,3215.7258,-6.249569,-26.166011,0.0,0.08880522275873147,
1783073,True,mp3,22050,1,40000,2582.8048,-6.778086,-29.963559,0.0,0.17061367742540978,
1783114,True,mp3,44100,1,40000,3685.0416,1.779709,-22.348561,6.153454756256242e-09,0.14059603696197082,
1783124,True,mp3,44100,1,40000,3964.0294,-0.866928,-28.638866,0.0,0.24624618298744202,
1783129,True,mp3,16000,2,40000,4056.948,3.608417,-16.018983,1.540566948356252e-08,0.11481556159950781,
1783139,True,mp3,16000,2,40000,3820.248,-1.551242,-23.69169,0.0,0.1620899428518777,
1783216,True,mp3,22050,1,40000,5142.8572,0.873694,-25.83181,8.818342151675485e-09,0.14585627926826356,
1783242,True,mp3,22050,1,40000,3692.8,-0.72259,-25.432813,0.0,0.14048649615467937,
1783251,True,mp3,44100,1,40000,4927.0334,0.390602,-26.716772,4.602310315596251e-09,0.18886580553726304,
1783320,True,mp3,22050,2,40000,3047.053,-1.271703,-28.678104,0.0,0.14419670776976967,
1783374,True,mp3,44100,1,40000,4656.0392,-0.168675,-24.716256,0.0,0.09882661361613965,
1783384,True,mp3,22050,2,40000,3725.0612,-0.059934,-20.960657,1.2174692223780583e-08,0.11349332220367278,
1783418,True,mp3,22050,1,40000,3697.058,-3.035143,-25.979789,0.0,0.16840447296201466,
1783486,True,mp3,44100,1,40000,3784.0456,0.231239,-20.737326,5.992458514928796e-09,0.1333074989899699,
1783545,True,mp3,22050,2,40000,3651.0564,0.044066,-23.144763,1.2421466520073487e-08,0.08880430715888148,
1783571,True,mp3,16000,2,40000,4037.076,1.470254,-15.945377,1.548150195834807e-08,0.06295464737349507,
1783619,True,mp3,22050,2,40000,3529.0644,-2.557578,-33.770599,0.0,0.38497168824689054,
1783657,True,mp3,16000,2,40000,3464.712,-2.732568,-26.043063,0.0,0.20297559133342108,
1784188,True,mp3,32000,1,40000,3576.132,1.159761,-23.686419,8.738491755897153e-09,0.08923299922933493,
1784219,True,mp3,22050,1,40000,4353.5674,0.91416,-28.442506,1.0417083350000666e-08,0.1700276444554413,
1784253,True,mp3,22050,1,40000,4055.8236,5.445889,-9.693747,1.1181815969851677e-08,0.047933181808005654,
1784267,True,mp3,16000,2,40000,3888.072,-3.58701,-29.610894,0.0,0.15280635183710592,
1784730,True,mp3,22050,1,40000,2660.075,0.474727,-23.695914,1.704894492945283e-08,0.19038553837767735,
1784810,True,mp3,22050,1,40000,4311.066,-3.740463,-26.867702,0.0,0.16556935361230843,
1784833,True,mp3,22050,1,40000,3218.0768,-1.025482,-29.189696,0.0,0.14721873045416445,
1784846,True,mp3,44100,1,40000,3206.0604,2.971487,-18.362013,7.072772834758299e-09,0.08605316075767008,
1784863,True,mp3,44100,1,40000,3766.0734,-0.454775,-29.553803,0.0,0.1445019473067094,
1784885,True,mp3,22050,1,40000,4312.5028,-0.918459,-26.639516,0.0,0.14631752610108448,
1785035,True,mp3,16000,2,40000,3716.1,-1.985987,-27.219083,0.0,0.16464349425472943,
1785057,True,mp3,22050,1,40000,3838.9812,-0.36579,-21.690648,0.0,0.14231575059549653,
1785094,True,mp3,22050,1,40000,2737.084,-0.228957,-21.868044,0.0,0.14291088728003964,
1785149,True,mp3,22050,1,40000,3806.067,-1.084519,-29.656479,0.0,0.1661353365560827,
1785194,True,mp3,22050,2,40000,3737.0776,2.20066,-19.473522,1.2135545303446882e-08,0.020170186190407176,
1785213,True,mp3,22050,1,40000,2304.6008,-0.307034,-23.99059,0.0,0.22122302396146004,
1785371,True,mp3,22050,1,40000,3979.7812,-0.287032,-20.909056,0.0,0.14310679667515389,
1786065,True,mp3,16000,2,40000,1953.072,-7.312684,-30.664615,0.0,0.19626096068142906,
1786109,True,mp3,22050,1,40000,3760.7968,-6.495185,-28.51075,0.0,0.2117735079438485,
1786138,True,mp3,22050,2,40000,3591.053,-1.274132,-26.821808,0.0,0.18988827678121153,
1786144,True,mp3,22050,1,40000,3721.1168,-0.40989,-25.771653,0.0,0.149090109453162,
1786145,True,mp3,16000,2,40000,3572.1,-2.157156,-29.895148,0.0,0.22007801853251588,
1786185,True,mp3,16000,2,40000,3381.624,-3.290352,-29.173392,0.0,0.17528134677302976,
1786199,True,mp3,22050,1,40000,3181.7142,1.754198,-16.089295,1.4253785805509944e-08,0.13989046282032497,
1786211,True,mp3,22050,1,40000,3891.0694,4.030203,-13.698758,1.1655272472297748e-08,0.04792952292241305,
1786224,True,mp3,22050,1,40000,3870.2236,-1.935741,-26.998796,0.0,0.110741266473596,
1786864,True,mp3,16000,2,40000,2698.848,-2.578562,-28.539065,0.0,0.17211594910124617,
1786865,True,mp3,16000,2,40000,3681.9,0.346202,-20.506391,1.6974931421277057e-08,0.10138842119557837,
1786884,True,mp3,22050,1,40000,3053.0874,-0.657301,-27.975945,0.0,0.13891644372840425,
1786908,True,mp3,22050,1,40000,3795.5134,0.836217,-18.685254,1.1948705830891974e-08,0.09273558960429439,
1786911,True,mp3,22050,1,40000,3592.0718,-0.427974,-26.814314,0.0,0.20997005015322912,
1786936,True,mp3,22050,1,40000,4522.7364,1.847474,-24.32748,1.0027441497499717e-08,0.1306112651181705,
1786945,True,mp3,44100,1,40000,2120.0718,1.022375,-21.917899,1.0695739912462642e-08,0.14351357439875384,
1786993,True,mp3,22050,1,40000,3579.8726,-1.663739,-25.517977,0.0,0.1238084056399102,
1787043,True,mp3,22050,1,40000,3312.1176,-0.63131,-26.66429,0.0,0.17469331493543586,
1787045,True,mp3,44100,1,40000,4091.0368,0.422307,-28.61078,5.5427849789640225e-09,0.1904616067007757,
1787070,True,mp3,16000,2,40000,3547.08,1.660539,-15.804278,1.7620126977683053e-08,0.08117809945081589,
1787090,True,mp3,16000,2,40000,3546.72,-3.24012,-26.076246,0.0,0.1436435410745703,
1787201,True,mp3,22050,1,40000,3988.062,0.831885,-22.258276,1.1371807524242874e-08,0.07590487083701307,
1787203,True,mp3,44100,1,40000,3242.0572,-0.663795,-26.469282,0.0,0.12909433214194985,
1787441,True,mp3,44100,1,40000,4307.0432,4.28991,-12.690322,5.264803616928508e-09,0.046219773463149844,
1787449,True,mp3,22050,1,40000,3236.049,0.984395,-21.046712,1.4014458436479748e-08,0.12602382380489294,
1787457,True,mp3,22050,1,40000,3806.067,-1.060333,-27.753772,0.0,0.12279287647852757,
1787509,True,mp3,16000,2,40000,1739.988,-5.753554,-31.522781,0.0,0.24188037791065223,
1787558,True,mp3,16000,2,40000,3551.832,-0.55989,-28.006497,0.0,0.14028860064327367,
1787710,True,mp3,16000,2,40000,3406.104,-5.258795,-28.369009,0.0,0.1703243952621529,
1787838,True,mp3,16000,2,40000,4041.072,-2.5443,-27.610049,0.0,0.19065281143221402,
1788294,True,mp3,22050,1,40000,3402.684,-0.407167,-21.61215,0.0,0.12807903466792683,
1788295,True,mp3,44100,1,40000,3360.0522,-0.212225,-22.917488,0.0,0.13102119306360777,
1788361,True,mp3,22050,1,40000,2925.0612,-0.338262,-23.135273,0.0,0.171418751170061,
1788368,True,mp3,16000,2,40000,3591.936,-1.504092,-22.938523,0.0,0.1660689319074727,
1788402,True,mp3,22050,1,40000,3453.0482,-2.029011,-26.20826,0.0,0.13857312822913967,
1788404,True,mp3,22050,1,40000,3301.9298,-0.323146,-24.458198,0.0,0.13065651304882375,
1788924,True,mp3,22050,2,40000,3988.062,-2.170736,-32.718407,0.0,0.2272750626745522,
1789250,True,mp3,22050,1,40000,3437.0612,-0.714363,-25.487182,0.0,0.1069238778756689,
1789469,True,mp3,22050,1,40000,3747.6832,2.049964,-19.104624,1.2101202452923418e-08,0.13568341635707096,
1789475,True,mp3,22050,2,40000,5265.058,-0.538911,-32.771649,0.0,0.2902480018263806,
1789488,True,mp3,16000,2,40000,4144.068,1.03994,-15.229892,1.5081798850791058e-08,0.03871594578081247,
1789594,True,mp3,22050,2,40000,3468.0686,-5.517434,-31.041211,0.0,0.23035461697614631,
1789734,True,mp3,44100,1,40000,3882.0572,3.446421,-25.091458,5.8411651675900384e-09,0.2304393072827469,
1791644,True,mp3,16000,2,40000,3849.948,-2.857015,-24.171033,0.0,0.13596028517787773,
1791704,True,mp3,16000,2,40000,3317.076,-2.110319,-26.787367,0.0,0.14033561697109143,
1792322,True,mp3,22050,1,40000,3602.129,0.268845,-22.476293,1.259018602050206e-08,0.14100441933090127,
1792353,True,mp3,22050,1,40000,4170.1094,-10.558884,-35.27263,0.0,0.26432072549463564,
1792358,True,mp3,44100,1,40000,3756.0424,-1.463938,-25.662998,0.0,0.08079313668024621,
1792417,True,mp3,22050,1,40000,2820.5192,-0.405281,-20.86608,0.0,0.18417519015647896,
1792461,True,mp3,22050,1,40000,3690.1094,2.226922,-23.139733,1.2290008007186016e-08,0.20083423949436296,
1792562,True,mp3,22050,2,40000,2977.071,-10.23965,-33.566172,0.0,0.22547374516764968,
1792631,True,mp3,22050,1,40000,3910.0604,-2.038443,-28.194815,0.0,0.18939278636207257,
1792796,True,mp3,44100,1,40000,3486.067,2.489192,-17.499226,6.5046762898408824e-09,0.11169757150393265,
1792825,True,mp3,22050,2,40000,3461.0678,-0.619521,-25.760234,0.0,0.15063302371597573,
1793250,True,mp3,22050,1,40000,4691.0954,0.049345,-24.228521,9.667565672933724e-09,0.12162851580464554,
1794364,True,mp3,22050,1,40000,4859.0628,4.592585,-12.323414,9.33337873088748e-09,0.09722300872505703,
1794435,True,mp3,22050,1,40000,4340.3494,-0.428253,-27.364806,0.0,0.1691006947505194,
1794912,True,mp3,22050,1,40000,3265.9592,-1.007595,-33.941242,0.0,0.314986891752965,
1796536,True,mp3,16000,2,40000,3647.88,-3.628682,-27.39248,0.0,0.18863527692796914,
1796565,True,mp3,22050,1,40000,2548.1142,1.838743,-19.082687,1.7798053320120057e-08,0.07870904804816048,
1796586,True,mp3,22050,1,40000,3674.0702,2.751206,-22.226769,1.2343660138154194e-08,0.13648924617716884,
1796620,True,mp3,22050,1,40000,2432.1044,0.43061,-26.949852,1.8647008840770655e-08,0.12389699471782542,
1796865,True,mp3,22050,1,40000,2430.067,-0.875707,-20.337106,0.0,0.10236972972350145,
1796908,True,mp3,44100,1,40000,3892.062,2.714563,-17.88664,5.8261499235236255e-09,0.07588711767695376,
1797022,True,mp3,22050,1,40000,2925.0612,1.486699,-19.742437,1.550445287886681e-08,0.09727450694023085,
1797169,True,mp3,22050,1,40000,2627.1086,-0.860104,-25.879241,0.0,0.1941375411735929,
1797507,True,mp3,22050,1,40000,4593.058,-0.335592,-27.266932,0.0,0.11989540998611382,
1798126,True,mp3,16000,2,40000,3651.084,-6.324605,-31.593967,0.0,0.17798725392239675,
1804023,True,mp3,22050,2,40000,4235.0758,-2.90832,-29.21321,0.0,0.15649949405864239,
1804707,True,mp3,22050,1,40000,2777.9134,-1.064793,-29.54559,0.0,0.20739522909533467,
1805518,True,mp3,22050,1,40000,4074.1094,-0.474704,-27.372488,0.0,0.12716348731332547,
1808892,True,mp3,22050,1,40000,3943.053,-0.30097,-24.583879,0.0,0.12155108287918016,
1809203,True,mp3,16000,2,40000,2974.536,-2.362215,-31.116422,0.0,0.22273685576506724,
1809206,True,mp3,22050,1,40000,3009.1494,-0.69816,-25.069412,0.0,0.12652856318798927,
1810115,True,mp3,16000,2,40000,3622.104,-2.386533,-26.637674,0.0,0.18896394278021836,
1810124,True,mp3,16000,2,40000,3353.364,-1.55067,-26.670759,0.0,0.1371117111056241,
1811727,True,mp3,22050,1,40000,4079.8302,1.49837,-18.780588,1.1116019945519052e-08,0.09532629593261013,
1812022,True,mp3,16000,2,40000,3983.94,-2.22836,-28.84054,0.0,0.18818841774725523,
1812026,True,mp3,22050,1,40000,3821.3224,1.334528,-13.457343,1.1868004997854264e-08,0.05978336661675026,
1812443,True,mp3,22050,1,40000,3795.0694,-0.843262,-26.144655,0.0,0.13099444742696933,
1813754,True,mp3,16000,2,40000,2941.776,-1.158132,-20.467139,0.0,0.1066815464535709,
1814083,True,mp3,16000,2,40000,3890.196,-3.829394,-31.05379,0.0,0.15364702446869002,
1815711,True,mp3,16000,2,40000,3728.7,-9.415694,-32.555899,0.0,0.20296729959503312,
1817002,True,mp3,22050,1,40000,8870.9746,-9.76715,-33.842921,0.0,0.233660464770128,
1817318,True,mp3,44100,1,40000,3531.8074,0.008642,-20.412041,6.4204342802292535e-09,0.13660272754397648,
1824675,True,mp3,22050,2,40000,3454.067,0.212192,-22.28706,1.3129876961498579e-08,0.1422110911571779,
1825469,True,mp3,16000,2,40000,3388.392,-7.694435,-37.128479,0.0,0.26178968460555924,
1825680,True,mp3,44100,1,40000,3909.0416,1.087607,-22.579607,5.80084304348052e-09,0.14632267535858404,
1827600,True,mp3,16000,2,40000,4436.892,-3.756952,-29.544877,0.0,0.2531524028531684,
1827657,True,mp3,44100,1,40000,3356.0554,-0.807375,-20.573272,0.0,0.1219465191188441,
1828453,True,mp3,22050,1,40000,3446.0734,0.395826,-21.306145,1.3160332861667003e-08,0.18396042928162817,
1828794,True,mp3,22050,2,40000,3643.0628,-2.134283,-28.297247,0.0,0.18362201442149173,
1830153,True,mp3,44100,1,40000,5087.0334,0.637967,-27.16565,4.457556078195091e-09,0.13802767267067678,
1830464,True,mp3,16000,2,40000,2348.388,2.369783,-20.571918,2.6614000752856852e-08,0.18823714011483622,
1830517,True,mp3,16000,2,40000,3777.12,-0.26637,-20.863686,0.0,0.09225559712161648,
1831476,True,mp3,22050,2,40000,3472.1176,-1.44413,-31.567283,0.0,0.27003146437205927,
1832327,True,mp3,22050,1,40000,3311.778,-0.677558,-23.385732,0.0,0.15776828911841315,
1832478,True,mp3,16000,2,40000,2201.508,-2.212655,-30.799829,0.0,0.306800518553646,
1832789,True,mp3,22050,1,40000,3544.9992,-0.829252,-32.395681,0.0,0.2998831751499408,
1832800,True,mp3,22050,1,40000,2856.0196,0.829114,-24.462008,1.587925869014663e-08,0.13048293401067695,
1832868,True,mp3,22050,1,40000,5000.8294,-0.230365,-27.55779,0.0,0.17464248490460402,
1832894,True,mp3,22050,1,40000,4826.4358,-1.205277,-21.620451,0.0,0.12918804058265937,
1833005,True,mp3,22050,1,40000,3766.8832,-0.942245,-25.119173,0.0,0.19283918333331918,
1833159,True,mp3,22050,1,40000,3140.467,0.688374,-24.186948,1.444099708961921e-08,0.16209080337414786,
1833213,True,mp3,22050,1,40000,4199.9412,1.137918,-25.753152,1.079812109237594e-08,0.16092211005239787,
1833216,True,mp3,22050,1,40000,5000.96,-0.838029,-31.526731,0.0,0.22283440499424112,
1833249,True,mp3,16000,2,40000,3508.056,-5.174659,-31.633967,0.0,0.1931393250278787,
1833414,True,mp3,22050,1,40000,3954.6514,-1.203974,-23.616656,0.0,0.15026895088654335,
1833420,True,mp3,16000,2,40000,3914.568,-3.106359,-26.229144,0.0,0.16057904805843198,
1833434,True,mp3,22050,1,40000,4739.004,-0.411081,-25.412818,0.0,0.14588484056987502,
1833727,True,mp3,44100,1,40000,3583.0334,0.676158,-28.337973,6.32864223993027e-09,0.1850625461654921,
1833773,True,mp3,22050,1,40000,4446.5372,-0.110738,-28.560689,0.0,0.2168875877165719,
1833834,True,mp3,16000,2,40000,3313.692,-2.656147,-31.168843,0.0,0.1812617095976331,
1833877,True,mp3,16000,2,40000,4274.46,-1.469365,-25.144173,0.0,0.11599369651371166,
1833891,True,mp3,16000,2,40000,3664.728,-1.76333,-22.971213,0.0,0.1537918830538037,
1833988,True,mp3,44100,1,40000,5029.0416,0.593323,-26.938816,4.50895789253761e-09,0.15975861643299988,
1834035,True,mp3,44100,1,40000,4349.0482,-0.411453,-26.967353,0.0,0.1798377778383785,
1834127,True,mp3,22050,1,40000,3720.986,-1.311323,-29.48326,0.0,0.17474594395141504,
1834192,True,mp3,22050,1,40000,4224.9142,-3.03942,-27.751962,0.0,0.21753723519403068,
1834758,True,mp3,22050,1,40000,3671.066,-0.59204,-23.303632,0.0,0.11262874679997581,
1835298,True,mp3,16000,2,40000,3080.952,0.43105,-23.782158,2.0285937593315312e-08,0.15512720483798514,
1835563,True,mp3,22050,1,40000,4133.12,0.385119,-27.741058,1.09726971205536e-08,0.17152899528685353,
1835597,True,mp3,22050,1,40000,4867.0302,-0.134127,-25.584553,0.0,0.14744239289906194,
1835602,True,mp3,22050,2,40000,3562.0572,-1.702697,-29.393697,0.0,0.1931161428289248,
1835622,True,mp3,22050,1,40000,4742.7134,-8.247263,-28.972895,0.0,0.04952758520048882,
1835685,True,mp3,22050,1,40000,4007.915,-0.790258,-28.170274,0.0,0.15809971119646998,
1835804,True,mp3,44100,1,40000,5009.0318,-6.09822,-29.531464,0.0,0.16345391019478056,
1835862,True,mp3,44100,1,40000,3677.0482,0.033692,-25.544461,6.166831641746747e-09,0.03657344388360207,
1835912,True,mp3,16000,2,40000,2961.324,-2.803713,-31.957363,0.0,0.2773309735780347,
1836608,True,mp3,22050,1,40000,2666.7102,0.077293,-27.936855,1.7006525063536377e-08,0.17312741294498368,
1836646,True,mp3,22050,1,40000,3547.0628,-2.623609,-32.477698,0.0,0.20736121982390612,
1836653,True,mp3,16000,2,40000,3638.304,1.353544,-21.478985,1.717833364116907e-08,0.08271864555573145,
1836751,True,mp3,22050,1,40000,2641.058,-0.09256,-19.596235,1.7171707180905723e-08,0.09886525930138604,
1836852,True,mp3,16000,2,40000,3930.876,-1.399694,-26.38799,0.0,0.18874636187964208,
1836859,True,mp3,22050,2,40000,4666.0702,-2.927426,-28.486308,0.0,0.13041371366423077,
1836939,True,mp3,16000,2,40000,3702.096,-1.679992,-24.575303,0.0,0.1757027894468431,
1836986,True,mp3,22050,1,40000,4495.0204,-4.669222,-30.445069,0.0,0.17764708008889124,
1836999,True,mp3,22050,1,40000,3626.9192,-1.322639,-22.149123,0.0,0.09359197249279774,
1837020,True,mp3,44100,1,40000,3019.0498,-0.027619,-27.801844,7.510885375957668e-09,0.19940754571189917,
1837172,True,mp3,22050,1,40000,2940.7086,-2.58971,-27.728183,0.0,0.15929757916170273,
1837402,True,mp3,22050,2,40000,2774.0734,-1.50704,-30.470438,0.0,0.21005436445913794,
1837455,True,mp3,22050,1,40000,3386.3314,-1.299132,-26.641329,0.0,0.18230269990704395,
1837462,True,mp3,22050,1,40000,3629.871,1.273968,-22.725775,1.2493962917118449e-08,0.12220613817956616,
1837465,True,mp3,22050,1,40000,3644.0554,-1.086016,-27.0599,0.0,0.19509035153527027,
1837474,True,mp3,22050,1,40000,3256.7118,0.428003,-23.485962,1.3925540912570776e-08,0.1671431150278634,
1837485,True,mp3,22050,2,40000,3805.0742,-1.483931,-27.99713,0.0,0.19991453202147805,
1837490,True,mp3,16000,2,40000,3232.08,-4.204812,-28.925566,0.0,0.14074382100690577,
1837494,True,mp3,22050,1,40000,3774.511,-7.23471,-28.97426,0.0,0.23821207700812105,
1837938,True,mp3,16000,2,40000,2987.532,-1.950443,-30.035919,0.0,0.21381683978615126,
1837951,True,mp3,16000,2,40000,3594.852,-2.788616,-30.855829,0.0,0.20197381894998737,
1837972,True,mp3,22050,1,40000,3169.071,-0.209473,-27.17926,0.0,0.15462078823730993,
1838000,True,mp3,22050,1,40000,3410.0768,-1.424509,-24.797303,0.0,0.1563909663266235,
1838015,True,mp3,22050,1,40000,3662.0538,0.573571,-20.934389,1.2384163488394948e-08,0.08221253248655166,
1838033,True,mp3,16000,2,40000,3732.156,-0.586947,-28.412073,0.0,0.1603675382272338,
1838045,True,mp3,22050,1,40000,1993.9788,3.331367,-13.964898,2.2744210961472398e-08,0.12754484551189813,
1838108,True,mp3,22050,2,40000,5186.8734,-10.842786,-31.804552,0.0,0.08703872008906174,
1838112,True,mp3,44100,1,40000,3654.0604,-0.106489,-23.374828,0.0,0.13904310229792588,
1838152,True,mp3,22050,1,40000,3355.0106,-0.973,-25.155887,0.0,0.11052828894191868,
1838176,True,mp3,48000,2,40000,4006.032,-3.897718,-30.888179,0.0,0.19173117613638632,
1838324,True,mp3,22050,1,40000,3590.9486,1.136324,-23.441143,1.2629385528866127e-08,0.16502404991260528,
1838666,True,mp3,16000,2,40000,3438.072,-1.360453,-28.034302,0.0,0.20810993108928494,
1838669,True,mp3,16000,2,40000,3821.436,5.899128,-6.844743,1.6355108393807982e-08,0.0,
1838723,True,mp3,22050,1,40000,4672.0522,0.642649,-22.954354,9.706970629968416e-09,0.12354123804524272,
1839059,True,mp3,16000,2,40000,1476.468,-4.527172,-30.773932,0.0,0.24834158071830884,
1839161,True,mp3,22050,1,40000,3744.4964,0.907592,-17.814927,1.2111501779712518e-08,0.1127456172744618,
1839164,True,mp3,22050,1,40000,3737.0776,-0.783919,-22.792907,0.0,0.13665239116254904,
1839240,True,mp3,22050,1,40000,3625.1428,-0.699563,-25.344517,0.0,0.1492218516191969,
1839291,True,mp3,22050,1,40000,3574.9354,0.222754,-30.078735,1.268595581471441e-08,0.1677781271236398,
1839293,True,mp3,16000,2,40000,1801.08,-1.423975,-23.968959,0.0,0.16494445277278078,
1839779,True,mp3,16000,2,40000,3726.18,-5.75064,-29.007976,0.0,0.1158263046873742,
1839828,True,mp3,16000,2,40000,3421.44,-1.383181,-26.263573,0.0,0.20051887684717545,
1839840,True,mp3,22050,1,40000,3883.1542,-0.621628,-22.711466,0.0,0.138275883043738,
1839846,True,mp3,22050,1,40000,3775.0596,1.089067,-23.920564,1.2013445833006567e-08,0.1807503296106901,
1840041,True,mp3,16000,2,40000,3900.312,-4.012468,-30.007308,0.0,0.12862590736330837,
1840056,True,mp3,16000,2,40000,3878.532,-4.316496,-26.560012,0.0,0.13622825826885018,
1840075,True,mp3,22050,1,40000,3870.1976,-0.243389,-25.683131,0.0,0.20365997513925388,
1840080,True,mp3,22050,1,40000,3397.8252,2.634277,-17.765504,1.334720588524222e-08,0.08599133851853238,
1840205,True,mp3,22050,1,40000,3989.0546,-0.279955,-29.205182,0.0,0.1844371774204344,
1842162,True,mp3,22050,1,40000,2793.2996,-3.357139,-23.502733,0.0,0.2092008483443738,
1842176,True,mp3,22050,1,40000,3988.062,-0.526484,-25.705107,0.0,0.1858319181095981,
1842189,True,mp3,16000,2,40000,4296.096,-1.274221,-29.007916,0.0,0.1971157187828205,
1843089,True,mp3,22050,1,40000,2954.893,1.2528,-21.80255,1.534792392930427e-08,0.14695901679011728,
1843119,True,mp3,16000,2,40000,3134.916,-0.614446,-25.207068,0.0,0.18406534752446316,
1843131,True,mp3,16000,2,40000,3567.096,-2.096092,-25.500847,0.0,0.1288176743771404,
1843142,True,mp3,22050,1,40000,2341.4074,-0.38288,-25.596468,0.0,0.15441791377271635,
1843181,True,mp3,22050,2,40000,3234.0636,-1.400824,-23.228109,0.0,0.18285804923564272,
1843205,True,mp3,22050,1,40000,3686.1126,-0.514589,-29.083519,0.0,0.24301013485046552,
1843267,True,mp3,22050,2,40000,5298.0768,-1.929197,-28.784921,0.0,0.15287497191433694,
1843411,True,mp3,16000,2,40000,3560.58,-0.25584,-25.81057,0.0,0.17365935465570217,
1843437,True,mp3,16000,2,40000,4122.792,-0.235005,-18.651255,0.0,0.11991866312925802,
1843504,True,mp3,22050,2,40000,4776.9338,-4.540361,-25.047302,0.0,0.14899027740346746,
1843548,True,mp3,16000,2,40000,4087.296,0.512621,-15.883102,1.5291283038957787e-08,0.07139489775147187,
1843567,True,mp3,16000,2,40000,3678.048,-0.356135,-23.303465,0.0,0.10040245124587825,
1844117,True,mp3,22050,1,40000,3977.0644,0.803526,-21.191677,1.1403253339055029e-08,0.13950621694735443,
1844147,True,mp3,22050,1,40000,4346.8016,-0.852336,-26.888338,0.0,0.11803761137844435,
1844152,True,mp3,16000,2,40000,3237.588,-2.708921,-28.125542,0.0,0.13340049505990262,
1844175,True,mp3,22050,1,40000,4006.7656,-2.843378,-27.757189,0.0,0.2094599821362148,
1844658,True,mp3,16000,2,40000,2263.104,-3.439362,-29.073634,0.0,0.26026136580554854,
1844698,True,mp3,22050,2,40000,3535.0726,-9.826438,-34.03943,0.0,0.22551512124531756,
1844724,True,mp3,16000,2,40000,4241.592,-2.757578,-23.184032,0.0,0.1438275239579856,
1844791,True,mp3,22050,1,40000,3526.635,-2.828093,-29.687744,0.0,0.1529379649439196,
1844804,True,mp3,22050,1,40000,3911.053,2.162914,-25.490998,1.1595719416985782e-08,0.16427634169109956,
1844843,True,mp3,22050,2,40000,3439.0726,-0.794507,-24.7392,0.0,0.17817277774246462,
1844855,True,mp3,22050,2,40000,3573.0808,-5.9256,-28.729512,0.0,0.18448612972872036,
1844874,True,mp3,22050,2,40000,3536.1176,-1.458202,-22.781059,0.0,0.12520250966766489,
