call_id,ticker,call_date,tier,anchor_et,session_rule,source_ref
1787457,PRU,2019-08-01,edgar_8k,2019-07-31T16:19,before_open,0001193125-19-208715
1787509,XEL,2019-08-01,edgar_8k,2019-07-31T17:41,before_open,0000072903-19-000042
1787558,OXY,2019-08-01,edgar_8k,2019-07-31T16:59,before_open,0001104659-19-043003
1787710,AVB,2019-07-31,edgar_8k,2019-08-01T07:11,after_call_date,0000915912-19-000016
1787838,CLX,2019-07-31,edgar_8k,2019-08-01T06:45,after_call_date,0001206774-19-002450
1788294,ANET,2019-07-31,edgar_8k,2019-08-01T16:12,after_call_date,0001596532-19-000181
1788295,WU,2019-07-31,edgar_8k,2019-08-01T16:10,after_call_date,0001558370-19-006810
1788361,MSI,2019-08-01,edgar_8k,2019-08-01T16:18,after_close,0000068505-19-000017
1788368,FTNT,2019-08-01,edgar_8k,2019-08-01T16:16,after_close,0001262039-19-000021
1788402,MTD,2019-08-01,edgar_8k,2019-08-01T16:16,after_close,0001037646-19-000030
1788924,MPC,2019-08-01,edgar_8k,2019-08-01T06:32,before_open,0001510295-19-000094
1789250,CBOE,2019-08-02,edgar_8k,2019-08-02T08:00,before_open,0001558370-19-006883
1789469,SEE,2019-08-02,assumed_after_hours,,assumed_after_hours,
1789475,XOM,2019-08-02,edgar_8k,2019-08-02T07:28,before_open,0000034088-19-000039
1789488,XRAY,2019-08-02,edgar_8k,2019-08-02T07:04,before_open,0000818479-19-000047
1789594,LYB,2019-08-02,edgar_8k,2019-08-02T06:35,before_open,0001489393-19-000042
1789734,CVX,2019-08-02,edgar_8k,2019-08-02T09:00,before_open,0000093410-19-000026
1791644,TTWO,2019-08-05,edgar_8k,2019-08-05T16:12,after_close,0001104659-19-043930
1791704,KLAC,2019-08-05,edgar_8k,2019-08-05T16:22,after_close,0000319201-19-000026
1792322,ANSS,2019-08-05,assumed_after_hours,,assumed_after_hours,
1792353,ZTS,2019-08-06,edgar_8k,2019-08-06T07:04,before_open,0001555280-19-000218
1792358,FIS,2019-08-06,edgar_8k,2019-08-06T07:03,before_open,0001136893-19-000125
1792417,AES,2019-08-06,edgar_8k,2019-08-05T17:49,before_open,0000874761-19-000051
1792461,BHF,2019-08-05,edgar_8k,2019-08-05T16:30,after_close,0001685040-19-000030
1792562,DUK,2019-08-06,edgar_8k,2019-08-06T06:45,before_open,0001326160-19-000187
1792631,HSIC,2019-08-06,edgar_8k,2019-08-06T07:38,before_open,0001000228-19-000047
1792796,TDG,2019-08-06,edgar_8k,2019-08-06T07:22,before_open,0001260221-19-000028
1792825,LPX,2019-08-06,edgar_8k,2019-08-06T07:21,before_open,0001504337-19-000031
1793250,EMR,2019-08-06,edgar_8k,2019-08-06T06:54,before_open,0000032604-19-000024
1794364,AIZ,2019-08-16,assumed_after_hours,,assumed_after_hours,
1794435,CVS,2019-08-06,edgar_8k,2019-08-07T06:58,after_call_date,0000064803-19-000036
1794912,DVN,2019-08-06,edgar_8k,2019-08-06T16:20,after_close,0001193125-19-214098
1796536,EPAM,2019-08-07,edgar_8k,2019-08-07T21:25,after_close,0001352010-19-000026
1796565,TRIP,2019-08-07,edgar_8k,2019-08-07T16:01,after_close,0001564590-19-030034
1796586,AIG,2019-08-08,edgar_8k,2019-08-07T17:26,before_open,0001144204-19-038246
1796620,CAH,2019-08-07,edgar_8k,2019-08-08T06:59,after_call_date,0000721371-19-000061
1796865,MUR,2019-08-08,edgar_8k,2019-08-08T06:39,before_open,0000717423-19-000058
1796908,NCLH,2019-08-07,edgar_8k,2019-08-08T08:18,after_call_date,0001171843-19-005297
1797022,TRGP,2019-08-08,edgar_8k,2019-08-08T07:01,before_open,0001564590-19-030408
1797169,PNW,2019-08-08,edgar_8k,2019-08-08T08:31,before_open,0000764622-19-000072
1797507,PGR,2019-08-08,assumed_after_hours,,assumed_after_hours,
1798126,DXC,2019-08-08,edgar_8k,2019-08-08T16:24,after_close,0001688568-19-000083
1804023,M,2019-08-14,edgar_8k,2019-08-14T08:11,before_open,0000794367-19-000091
1804707,CSCO,2019-08-14,edgar_8k,2019-08-14T16:08,after_close,0001193125-19-221195
1805518,TPR,2019-08-14,edgar_8k,2019-08-15T06:45,after_call_date,0001157523-19-001860
1808892,LOW,2019-08-20,edgar_8k,2019-08-21T07:42,after_call_date,0000060667-19-000134
1809203,JWN,2019-08-21,assumed_after_hours,,assumed_after_hours,
1809206,KEYS,2019-08-21,edgar_8k,2019-08-21T16:14,after_close,0001601046-19-000035
1810115,HPQ,2019-08-22,edgar_8k,2019-08-22T16:09,after_close,0000047217-19-000044
1810124,CRM,2019-08-21,edgar_8k,2019-08-22T16:12,after_call_date,0001108524-19-000050
1811727,SJM,2019-08-27,edgar_8k,2019-08-27T07:16,before_open,0000091419-19-000012
1812022,HPE,2019-08-27,edgar_8k,2019-08-27T16:22,after_close,0001645590-19-000028
1812026,ADSK,2019-08-27,edgar_8k,2019-08-27T16:01,after_close,0000769397-19-000037
1812443,COTY,2019-08-28,edgar_8k,2019-08-28T06:57,before_open,0001024305-19-000095
1813754,COO,2019-09-04,assumed_after_hours,,assumed_after_hours,
1814083,CPB,2019-08-29,edgar_8k,2019-08-30T07:36,after_call_date,0000016732-19-000057
1815711,GIS,2019-07-09,assumed_after_hours,,assumed_after_hours,
1817002,PANW,2019-09-04,edgar_8k,2019-09-04T16:26,after_close,0001327567-19-000023
1817318,CIEN,2019-07-31,assumed_after_hours,,assumed_after_hours,
1825469,DRI,2019-09-19,edgar_8k,2019-09-19T07:23,before_open,0000940944-19-000035
1825680,CAG,2019-09-26,edgar_8k,2019-09-23T17:25,before_open,0001193125-19-252356
1827600,JBL,2019-09-24,edgar_8k,2019-09-24T08:05,before_open,0001193125-19-252827
1827657,AZO,2019-09-24,edgar_8k,2019-09-24T06:55,before_open,0001171843-19-006085
1828453,KBH,2019-09-25,edgar_8k,2019-09-25T16:26,after_close,0000795266-19-000087
1828794,FDS,2019-09-26,edgar_8k,2019-09-26T06:56,before_open,0001437749-19-019077
1830153,PAYX,2019-10-01,assumed_after_hours,,assumed_after_hours,
1831476,PG,2019-10-22,edgar_8k,2019-10-22T07:03,before_open,0000080424-19-000080
1832327,FAST,2019-10-11,edgar_8k,2019-10-11T08:19,before_open,0000815556-19-000055
1832789,OMC,2019-10-15,edgar_8k,2019-10-15T07:35,before_open,0000891092-19-011235
1832800,JPM,2019-10-15,edgar_8k,2019-10-15T06:44,before_open,0000019617-19-000194
1832868,C,2019-10-15,edgar_8k,2019-10-15T08:28,before_open,0001144204-19-048230
1832894,GS,2019-10-15,edgar_8k,2019-10-15T08:05,before_open,0001193125-19-267273
1833005,JBHT,2019-10-15,assumed_after_hours,,assumed_after_hours,
1833159,CMA,2019-10-15,assumed_after_hours,,assumed_after_hours,
1833213,FHN,2019-10-16,edgar_8k,2019-10-16T06:30,before_open,0001171843-19-006522
1833216,BAC,2019-10-16,edgar_8k,2019-10-16T06:56,before_open,0000070858-19-000053
1833249,PNC,2019-10-16,edgar_8k,2019-10-16T06:49,before_open,0000713676-19-000061
1833420,AA,2019-10-16,edgar_8k,2019-10-16T16:32,after_close,0001157523-19-002055
1833434,CSX,2019-10-16,edgar_8k,2019-10-16T16:01,after_close,0000277948-19-000045
1833727,HON,2019-10-16,edgar_8k,2019-10-17T06:35,after_call_date,0000773840-19-000025
1833773,PM,2019-10-17,edgar_8k,2019-10-17T09:03,before_open,0001413329-19-000066
1833834,DOV,2019-10-17,edgar_8k,2019-10-17T06:51,before_open,0000029905-19-000056
1833877,CCI,2019-10-17,edgar_8k,2019-10-16T16:24,before_open,0001051470-19-000168
1833891,URI,2019-10-16,edgar_8k,2019-10-16T16:30,after_close,0001067701-19-000042
1833988,UNP,2019-10-17,edgar_8k,2019-10-17T08:03,before_open,0000100885-19-000249
1834035,PPG,2019-10-17,edgar_8k,2019-10-17T09:50,intraday,0000079879-19-000041
1834127,ISRG,2019-08-07,assumed_after_hours,,assumed_after_hours,
1834192,STLD,2019-10-16,assumed_after_hours,,assumed_after_hours,
1835298,ZION,2019-10-21,edgar_8k,2019-10-21T16:12,after_close,0000109380-19-000191
1835563,HAS,2019-10-22,edgar_8k,2019-10-22T07:08,before_open,0000046080-19-000109
1835597,BIIB,2019-10-22,assumed_after_hours,,assumed_after_hours,
1835602,IPG,2019-10-22,assumed_after_hours,,assumed_after_hours,
1835622,SNV,2019-10-22,assumed_after_hours,,assumed_after_hours,
1835685,PHM,2019-10-21,edgar_8k,2019-10-22T07:53,after_call_date,0000822416-19-000044
1835804,FITB,2019-10-22,edgar_8k,2019-10-22T06:32,before_open,0001193125-19-271175
1835862,LMT,2019-10-22,edgar_8k,2019-10-22T07:34,before_open,0000936468-19-000066
1835912,PCAR,2019-10-22,edgar_8k,2019-10-22T08:05,before_open,0001564590-19-037282
1836608,WHR,2019-10-23,edgar_8k,2019-10-22T16:16,before_open,0000106640-19-000130
1836646,BSX,2019-10-23,edgar_8k,2019-10-23T06:35,before_open,0000885725-19-000043
1836653,NDAQ,2019-10-23,edgar_8k,2019-10-23T07:52,before_open,0001193125-19-272093
1836751,GD,2019-10-23,edgar_8k,2019-10-23T08:25,before_open,0000040533-19-000054
1836852,NSC,2019-10-23,edgar_8k,2019-10-23T08:22,before_open,0001552781-19-000417
1836859,LLY,2019-10-23,edgar_8k,2019-10-23T07:28,before_open,0000059478-19-000269
1836939,CAT,2019-10-23,edgar_8k,2019-10-23T06:32,before_open,0000018230-19-000266
1836986,BA,2019-10-23,edgar_8k,2019-10-23T07:35,before_open,0001193125-19-272082
1836999,IVZ,2019-11-04,assumed_after_hours,,assumed_after_hours,
1837020,GWW,2019-10-23,edgar_8k,2019-10-23T08:06,before_open,0000277135-19-000029
1837172,AVY,2019-10-23,edgar_8k,2019-10-23T06:46,before_open,0001104659-19-055678
1837402,LVS,2019-10-23,edgar_8k,2019-10-23T16:09,after_close,0001300514-19-000101
1837455,EBAY,2019-10-23,edgar_8k,2019-10-23T16:17,after_close,0001065088-19-000041
1837462,ALGN,2019-10-23,edgar_8k,2019-10-23T16:01,after_close,0001171843-19-006728
1837465,NOW,2019-10-23,edgar_8k,2019-10-22T21:41,before_open,0001193125-19-271896
1837474,LRCX,2019-10-23,edgar_8k,2019-10-23T16:08,after_close,0000707549-19-000159
1837485,F,2019-10-23,edgar_8k,2019-10-23T12:10,intraday,0000037996-19-000076
1837490,MSFT,2019-10-24,edgar_8k,2019-10-23T16:06,before_open,0001193125-19-272562
1837494,PYPL,2019-10-23,edgar_8k,2019-10-23T16:31,after_close,0001633917-19-000208
1837951,FTI,2019-10-24,edgar_8k,2019-10-23T16:31,before_open,0001681459-19-000099
1838000,DHR,2019-10-24,edgar_8k,2019-10-24T06:19,before_open,0000313616-19-000150
1838015,BAX,2019-10-24,edgar_8k,2019-10-24T07:22,before_open,0001193125-19-273068
1838033,CMCSA,2019-10-24,edgar_8k,2019-10-24T07:05,before_open,0001104659-19-055976
1838045,WST,2019-10-24,edgar_8k,2019-10-24T08:58,before_open,0000105770-19-000042
1838108,EFX,2019-10-23,edgar_8k,2019-10-23T17:01,after_close,0000033185-19-000030
1838112,AMP,2019-10-24,edgar_8k,2019-10-23T16:15,before_open,0000820027-19-000069
1838152,CMS,2019-10-24,edgar_8k,2019-10-24T07:18,before_open,0001104659-19-055977
1838176,MMM,2019-10-24,edgar_8k,2019-10-24T06:50,before_open,0001104659-19-055973
1838324,HBAN,2019-10-24,edgar_8k,2019-10-24T07:33,before_open,0000049196-19-000066
1838666,NOC,2019-10-24,edgar_8k,2019-10-24T06:31,before_open,0001133421-19-000054
1838669,AEP,2019-10-24,edgar_8k,2019-10-24T07:12,before_open,0000004904-19-000046
1838723,ESS,2019-10-23,edgar_8k,2019-10-23T17:01,after_close,0001140361-19-018944
1839059,VRSN,2019-10-24,edgar_8k,2019-10-25T10:39,after_call_date,0001014473-19-000035
1839161,GILD,2019-10-24,edgar_8k,2019-10-24T18:45,after_close,0000882095-19-000024
1839164,RMD,2019-10-24,edgar_8k,2019-10-24T16:05,after_close,0001193125-19-273579
1839291,FTV,2019-10-24,assumed_after_hours,,assumed_after_hours,
1839293,AMZN,2019-10-24,edgar_8k,2019-10-24T19:53,after_close,0001018724-19-000087
1839779,VZ,2019-10-25,edgar_8k,2019-10-25T07:08,before_open,0000732712-19-000059
1839828,CHTR,2019-10-25,edgar_8k,2019-10-25T07:09,before_open,0001091667-19-000111
1839840,VFC,2019-10-24,edgar_8k,2019-10-25T06:55,after_call_date,0001157523-19-002105
1839846,EMN,2019-10-25,assumed_after_hours,,assumed_after_hours,
1840041,GT,2019-10-24,edgar_8k,2019-10-25T08:36,after_call_date,0001193125-19-274193
1840056,PFG,2019-10-24,edgar_8k,2019-10-24T21:46,after_close,0001104659-19-056238
1840075,ITW,2019-10-24,edgar_8k,2019-10-25T09:29,after_call_date,0000049826-19-000101
1840080,WY,2019-10-25,edgar_8k,2019-10-25T06:06,before_open,0001564590-19-037827
1840205,MHK,2019-08-07,assumed_after_hours,,assumed_after_hours,
1842162,AMG,2019-10-28,edgar_8k,2019-10-28T07:34,before_open,0001004434-19-000038
1842176,WBA,2019-10-28,assumed_after_hours,,assumed_after_hours,
1842189,T,2019-10-28,edgar_8k,2019-10-28T06:46,before_open,0000732717-19-000048
1843089,XRX,2019-10-29,edgar_8k,2019-10-29T06:50,before_open,0001628280-19-012638
1843119,BRO,2019-10-28,edgar_8k,2019-10-28T17:07,after_close,0001564590-19-038165
1843131,INCY,2019-10-29,edgar_8k,2019-10-29T07:09,before_open,0001104659-19-057085
1843142,LEG,2019-10-28,edgar_8k,2019-10-28T16:52,after_close,0001193125-19-276281
1843181,ZBRA,2019-10-29,edgar_8k,2019-10-29T09:33,intraday,0000877212-19-000033
1843205,GLW,2019-10-29,edgar_8k,2019-10-29T07:18,before_open,0000024741-19-000057
1843267,SPGI,2019-10-29,edgar_8k,2019-10-29T07:15,before_open,0000064040-19-000185
1843411,IR,2019-10-29,edgar_8k,2019-10-28T19:53,before_open,0001140361-19-019228
1843437,CMI,2019-10-29,edgar_8k,2019-10-29T07:46,before_open,0000026172-19-000034
1843504,PFE,2019-10-29,edgar_8k,2019-10-29T08:54,before_open,0000078003-19-000079
1843548,MLM,2019-10-29,edgar_8k,2019-10-29T15:51,intraday,0001564590-19-038381
1843567,NOV,2019-11-01,edgar_8k,2019-10-28T18:56,before_open,0001564590-19-038205
1844117,MAT,2019-10-29,edgar_8k,2019-10-29T19:16,after_close,0001193125-19-277846
1844152,AMD,2019-10-29,edgar_8k,2019-10-29T17:11,after_close,0000002488-19-000157
1844175,DLR,2019-10-29,edgar_8k,2019-10-29T17:09,after_close,0001297996-19-000144
1844658,BG,2019-10-30,assumed_after_hours,,assumed_after_hours,
1844698,MCK,2019-10-30,edgar_8k,2019-10-30T07:11,before_open,0001193125-19-278328
1844724,GE,2019-10-30,edgar_8k,2019-10-30T06:06,before_open,0000040545-19-000067
1844791,CHRW,2019-10-30,edgar_8k,2019-10-29T19:34,before_open,0001043277-19-000042
1844804,ADP,2019-10-30,edgar_8k,2019-10-30T10:04,intraday,0000008670-19-000023
1844843,NI,2019-10-30,edgar_8k,2019-10-30T06:34,before_open,0001111711-19-000038
1844855,IQV,2019-10-30,edgar_8k,2019-10-30T07:05,before_open,0001157523-19-002131
1844874,BKR,2019-07-31,edgar_8k,2019-07-31T06:49,before_open,0001701605-19-000055
1844888,MAS,2019-10-30,edgar_8k,2019-10-30T07:06,before_open,0000062996-19-000060
1845067,FMC,2019-10-30,edgar_8k,2019-10-29T19:57,before_open,0000037785-19-000111
1845092,IEX,2019-10-30,edgar_8k,2019-10-30T09:54,intraday,0000832101-19-000029
1845179,TAP,2019-10-30,edgar_8k,2019-10-30T06:55,before_open,0001157523-19-002130
1845300,MCO,2019-10-30,edgar_8k,2019-10-30T07:30,before_open,0001157523-19-002132
1845518,UDR,2019-11-05,assumed_after_hours,,assumed_after_hours,
1845945,MSI,2019-10-30,edgar_8k,2019-10-30T16:28,after_close,0000068505-19-000023
1845973,KLAC,2019-10-30,edgar_8k,2019-10-30T16:16,after_close,0000319201-19-000036
1845989,TRMB,2019-10-30,edgar_8k,2019-10-30T16:25,after_close,0000864749-19-000147
1846031,ETSY,2019-10-30,edgar_8k,2019-10-30T16:20,after_close,0001370637-19-000180
1846042,SBUX,2019-10-29,edgar_8k,2019-10-30T16:15,after_call_date,0000829224-19-000047
1846045,VRTX,2019-10-30,edgar_8k,2019-10-30T16:09,after_close,0000875320-19-000053
1846049,MGM,2019-10-30,edgar_8k,2019-10-30T16:25,after_close,0001564590-19-038809
1846066,EQIX,2019-10-30,edgar_8k,2019-10-30T16:06,after_close,0001104659-19-057798
1846698,LKQ,2019-10-31,edgar_8k,2019-10-31T07:27,before_open,0001065696-19-000058
1846738,IT,2019-10-31,edgar_8k,2019-10-31T06:07,before_open,0000749251-19-000023
1846777,IRM,2019-10-31,edgar_8k,2019-10-31T06:05,before_open,0001020569-19-000220
1846824,AMT,2019-10-31,edgar_8k,2019-10-31T07:07,before_open,0001053507-19-000131
1846850,KHC,2019-10-30,edgar_8k,2019-10-31T07:37,after_call_date,0001637459-19-000111
1846881,CTVA,2019-10-31,edgar_8k,2019-10-31T06:54,before_open,0001755672-19-000026
1846902,ADM,2019-10-31,edgar_8k,2019-10-31T10:57,intraday,0000007084-19-000033
1846904,TFX,2019-10-29,assumed_after_hours,,assumed_after_hours,
1846908,BWA,2019-10-31,edgar_8k,2019-10-31T08:06,before_open,0000908255-19-000060
1846953,MPC,2019-10-30,edgar_8k,2019-10-31T06:28,after_call_date,0001510295-19-000132
1846981,CDW,2019-10-31,edgar_8k,2019-10-31T07:10,before_open,0001171843-19-007010
1846982,CF,2017-11-01,edgar_8k,2017-11-01T16:35,after_close,0001324404-17-000023
1847063,FRT,2019-11-07,assumed_after_hours,,assumed_after_hours,
1847223,APA,2019-10-30,assumed_after_hours,,assumed_after_hours,
1848591,CLX,2019-10-30,edgar_8k,2019-10-31T06:45,after_call_date,0001206774-19-003622
1849050,WU,2019-10-31,edgar_8k,2019-10-31T16:10,after_close,0001558370-19-009573
1849076,FTNT,2019-10-31,edgar_8k,2019-10-31T16:15,after_close,0001262039-19-000032
1849084,ANET,2019-10-31,edgar_8k,2019-10-31T16:10,after_close,0001596532-19-000227
1849368,IP,2019-10-31,edgar_8k,2019-10-31T07:09,before_open,0000051434-19-000033
1849873,X,2019-10-31,assumed_after_hours,,assumed_after_hours,
1849959,CBOE,2019-11-01,edgar_8k,2019-11-01T08:02,before_open,0001558370-19-009639
1850102,D,2019-11-01,edgar_8k,2019-11-01T08:00,before_open,0001564590-19-039273
1850143,OLN,2019-11-01,edgar_8k,2019-10-31T19:13,before_open,0000074303-19-000067
1851570,SYY,2019-11-01,assumed_after_hours,,assumed_after_hours,
1852432,COTY,2019-11-06,edgar_8k,2019-11-06T06:44,before_open,0001024305-19-000124
1852483,BDX,2019-11-05,edgar_8k,2019-11-05T06:15,before_open,0000010795-19-000043
1852493,BHF,2019-11-04,edgar_8k,2019-11-04T16:26,after_close,0001685040-19-000040
1852552,TPR,2019-11-04,edgar_8k,2019-11-05T07:52,after_call_date,0001157523-19-002189
1852568,MOS,2019-11-05,edgar_8k,2019-11-04T17:25,before_open,0001243786-19-000127
1852793,HSIC,2019-11-05,edgar_8k,2019-11-05T07:17,before_open,0001000228-19-000065
1853091,PRU,2019-11-05,edgar_8k,2019-11-04T16:27,before_open,0001137774-19-000095
1853491,O,2019-10-30,assumed_after_hours,,assumed_after_hours,
1854325,CAH,2019-11-06,edgar_8k,2019-11-07T06:59,after_call_date,0000721371-19-000125
1854407,CVS,2019-11-05,edgar_8k,2019-11-06T06:37,after_call_date,0000064803-19-000047
1854423,CBRE,2019-11-05,edgar_8k,2019-11-06T06:55,after_call_date,0001564590-19-040654
1854495,AES,2019-11-06,edgar_8k,2019-11-06T06:19,before_open,0000874761-19-000060
1854509,BR,2019-11-05,edgar_8k,2019-11-06T08:14,after_call_date,0001383312-19-000057
1854893,VMC,2019-11-06,edgar_8k,2019-11-06T07:48,before_open,0001104659-19-060271
1855744,QCOM,2019-11-06,edgar_8k,2019-11-06T16:03,after_close,0001728949-19-000071
1855799,DXCM,2019-11-05,edgar_8k,2019-11-06T16:06,after_call_date,0001093557-19-000235
1856258,TCOM,2019-11-06,assumed_after_hours,,assumed_after_hours,
1856344,EPAM,2019-11-07,edgar_8k,2019-11-07T06:12,before_open,0001352010-19-000032
1856462,XRAY,2019-11-07,edgar_8k,2019-11-07T07:03,before_open,0000818479-19-000061
1856495,NRG,2019-11-07,edgar_8k,2019-11-07T06:51,before_open,0001013871-19-000033
1856540,ANSS,2019-11-06,assumed_after_hours,,assumed_after_hours,
1856605,HII,2019-11-07,edgar_8k,2019-11-07T07:33,before_open,0001501585-19-000024
1856639,ATO,2019-11-07,edgar_8k,2019-11-06T16:22,before_open,0000731802-19-000034
1856669,LNT,2019-11-07,edgar_8k,2019-11-06T18:07,before_open,0000352541-19-000097
1856762,EOG,2019-11-06,edgar_8k,2019-11-06T16:23,after_close,0000821189-19-000038
1856776,NCLH,2019-11-06,edgar_8k,2019-11-07T09:10,after_call_date,0001171843-19-007301
1856834,APD,2019-11-07,edgar_8k,2019-11-07T08:07,before_open,0000002969-19-000047
1856848,PNW,2019-11-07,edgar_8k,2019-11-07T08:31,before_open,0000764622-19-000095
1856917,TRGP,2019-11-07,edgar_8k,2019-11-07T06:58,before_open,0001564590-19-041347
1857813,TTWO,2019-11-04,assumed_after_hours,,assumed_after_hours,
1858239,MTD,2019-11-07,edgar_8k,2019-11-07T16:19,after_close,0001037646-19-000036
1858460,ZTS,2019-11-07,edgar_8k,2019-11-07T07:28,before_open,0001555280-19-000267
1858990,DUK,2019-11-08,edgar_8k,2019-11-08T06:46,before_open,0001326160-19-000228
1861577,DXC,2019-11-11,edgar_8k,2019-11-12T06:32,after_call_date,0001193125-19-289172
1862178,DHI,2019-11-11,edgar_8k,2019-11-12T13:26,after_call_date,0000882184-19-000127
1865005,CSCO,2019-11-13,edgar_8k,2019-11-13T16:10,after_close,0001193125-19-291002
1865129,NTAP,2019-11-13,edgar_8k,2019-11-13T16:05,after_close,0001564590-19-043224
1869482,TDG,2019-11-19,edgar_8k,2019-11-19T07:19,before_open,0001260221-19-000040
1871280,M,2019-11-21,edgar_8k,2019-11-21T07:29,before_open,0000794367-19-000109
1871615,MS,2019-12-06,assumed_after_hours,,assumed_after_hours,
1871818,JWN,2019-11-21,assumed_after_hours,,assumed_after_hours,
1872206,SJM,2019-11-22,edgar_8k,2019-11-22T07:16,before_open,0000091419-19-000022
1873606,PANW,2019-11-24,edgar_8k,2019-11-25T16:20,after_call_date,0001327567-19-000036
1874419,KEYS,2019-11-26,edgar_8k,2019-11-26T16:11,after_close,0001601046-19-000093
1874422,HPQ,2019-11-26,edgar_8k,2019-11-26T16:10,after_close,0000047217-19-000061
1874475,ADSK,2019-11-26,edgar_8k,2019-11-26T16:01,after_close,0000769397-19-000048
1875011,DE,2019-11-26,edgar_8k,2019-11-27T06:05,after_call_date,0001558370-19-011223
1878291,CPB,2019-12-03,edgar_8k,2019-12-04T07:42,after_call_date,0000016732-19-000111
1878873,HRB,2019-12-04,edgar_8k,2019-12-04T16:23,after_close,0001574842-19-000038
1881255,AZO,2019-12-10,edgar_8k,2019-12-10T07:15,before_open,0001171843-19-008041
1882710,CIEN,2019-10-31,assumed_after_hours,,assumed_after_hours,
1885172,JBL,2019-12-17,edgar_8k,2019-12-17T08:08,before_open,0001193125-19-315664
1885573,PAYX,2019-12-17,edgar_8k,2019-12-18T09:02,after_call_date,0000723531-19-000054
1885905,DRI,2019-12-19,edgar_8k,2019-12-19T07:16,before_open,0000940944-19-000059
1885924,FDS,2019-12-19,edgar_8k,2019-12-19T07:05,before_open,0001013237-19-000008
1887032,INCY,2020-02-12,edgar_8k,2020-02-13T07:14,after_call_date,0001104659-20-019696
1887484,AMT,2020-02-25,edgar_8k,2020-02-25T07:05,before_open,0001053507-20-000025
1887505,DLR,2020-02-13,edgar_8k,2020-02-13T16:54,after_close,0001297996-20-000037
1887685,EQIX,2020-02-12,edgar_8k,2020-02-12T16:05,after_close,0001564590-20-004350
1887812,WBA,2020-01-08,assumed_after_hours,,assumed_after_hours,
1887847,STZ,2020-01-22,assumed_after_hours,,assumed_after_hours,
1887992,APD,2020-01-24,edgar_8k,2020-01-24T08:36,before_open,0000002969-20-000007
1888168,HUM,2018-12-31,assumed_after_hours,,assumed_after_hours,
1888188,BMY,2020-02-06,edgar_8k,2020-02-06T08:20,before_open,0000014272-20-000075
1888266,TFX,2020-02-19,edgar_8k,2020-02-20T07:03,after_call_date,0000096943-20-000012
1888730,DXCM,2020-02-12,edgar_8k,2020-02-13T16:08,after_call_date,0001093557-20-000028
1888827,CAH,2020-02-05,edgar_8k,2020-02-06T06:59,after_call_date,0000721371-20-000019
1889026,TMO,2020-01-30,edgar_8k,2020-01-30T06:05,before_open,0000097745-20-000005
1889139,V,2020-01-30,edgar_8k,2020-01-30T16:07,after_close,0001403161-20-000010
1889432,CI,2020-02-06,edgar_8k,2020-02-06T06:15,before_open,0000950159-20-000034
1889483,DPZ,2020-02-20,edgar_8k,2020-02-20T07:30,before_open,0001193125-20-042666
1889629,LLY,2020-01-29,edgar_8k,2020-01-30T06:29,after_call_date,0000059478-20-000012
1889666,PFE,2020-01-28,edgar_8k,2020-01-28T08:37,before_open,0000078003-20-000003
1890125,HSIC,2020-02-20,edgar_8k,2020-02-20T07:13,before_open,0001000228-20-000014
1890583,BNY,2020-01-16,edgar_8k,2020-01-16T06:33,before_open,0001390777-20-000006
1890919,CSX,2020-01-16,edgar_8k,2020-01-16T16:01,after_close,0000277948-20-000004
1891069,FHN,2020-01-17,edgar_8k,2020-01-17T06:30,before_open,0001171843-20-000311
1891085,FAST,2020-01-17,edgar_8k,2020-01-17T08:30,before_open,0000815556-20-000003
1891681,CMA,2020-01-20,assumed_after_hours,,assumed_after_hours,
1891924,COF,2020-01-21,edgar_8k,2020-01-21T16:06,after_close,0000927628-20-000008
1891927,ZION,2020-01-21,edgar_8k,2020-01-21T16:12,after_close,0000109380-20-000034
1892332,UAL,2020-01-22,edgar_8k,2020-01-21T16:15,before_open,0000100517-20-000004
1892350,NTRS,2020-01-22,edgar_8k,2020-01-22T08:20,before_open,0000073124-20-000016
1892911,RJF,2020-01-22,edgar_8k,2020-01-22T16:39,after_close,0000720005-20-000007
1892929,PG,2020-01-23,edgar_8k,2020-01-23T07:06,before_open,0000080424-20-000010
1892998,UNP,2020-01-23,edgar_8k,2020-01-23T08:04,before_open,0000100885-20-000035
1893358,DFS,2020-01-23,assumed_after_hours,,assumed_after_hours,
1893624,AXP,2020-01-24,edgar_8k,2020-01-24T07:07,before_open,0000004962-20-000013
1893639,SNV,2020-01-24,assumed_after_hours,,assumed_after_hours,
1894034,DHI,2020-01-26,edgar_8k,2020-01-27T12:52,after_call_date,0000882184-20-000013
1894472,WHR,2020-01-28,edgar_8k,2020-01-27T16:31,before_open,0000106640-20-000004
1894483,BWA,2020-02-13,edgar_8k,2020-02-13T06:38,before_open,0000908255-20-000012
1894558,MMM,2020-01-28,edgar_8k,2020-01-28T07:31,before_open,0001104659-20-007328
1894569,PHM,2020-01-28,edgar_8k,2020-01-28T07:50,before_open,0000822416-20-000003
1894674,HCA,2020-02-12,assumed_after_hours,,assumed_after_hours,
1894683,LMT,2020-01-28,edgar_8k,2020-01-28T07:33,before_open,0000936468-20-000010
1894715,PCAR,2020-01-27,edgar_8k,2020-01-28T08:06,after_call_date,0001564590-20-002155
1894943,EBAY,2020-01-28,edgar_8k,2020-01-28T16:16,after_close,0001065088-20-000003
