call_id,decode_ok,codec,sample_rate,channels,bit_rate,duration_sec,peak_dbfs,rms_dbfs,clip_ratio,silence_ratio,reason
443196718,True,mp3,44100,1,64001,3148.004331,-0.191886,-27.625563,0.0,0.2095246215212402,
443204242,True,mp3,16000,1,24001,3209.22,0.824352,-20.63207,1.9475137260767412e-08,0.11216976928973396,
443204291,True,mp3,44100,1,64001,2449.019841,-3.157439,-24.074133,0.0,0.15891440872977397,
443204561,True,mp3,16000,1,24000,3815.424,-1.047447,-25.778138,0.0,0.14598380258655394,
443204686,True,mp3,44100,1,64001,3722.019025,-1.221503,-29.259365,0.0,0.20922980236512895,
443204808,True,mp3,16000,1,24000,3694.608,-0.099539,-18.657528,1.69165443262181e-08,0.08618243586329051,
443204973,True,mp3,44100,1,64001,3897.013311,-0.680293,-26.069028,0.0,0.11900778493389139,
443205282,True,mp3,44100,1,64001,2803.9978,-0.70277,-22.456729,0.0,0.1811245155042561,
443205335,True,mp3,44100,1,64001,2720.014127,-0.119432,-22.358065,0.0,0.1754674353571841,
443205341,True,mp3,16000,1,24001,3149.856,-0.625273,-27.950388,0.0,0.19649397686751394,
443205645,True,mp3,16000,1,24001,3389.472,-13.027944,-33.679827,0.0,0.21574452894138083,
443205748,True,mp3,16000,1,24001,3512.34,-2.833845,-24.846544,0.0,0.10276911716975008,
443205754,True,mp3,16000,1,24000,3813.408,-5.391051,-24.945098,0.0,0.20327859384571492,
443206012,True,mp3,44100,1,64001,2795.011678,0.612626,-19.989517,8.112931026334857e-09,0.14731318986639313,
443206563,True,mp3,44100,1,64000,4394.019025,-0.973091,-25.594385,0.0,0.15260426028765317,
443248490,True,mp3,16000,1,24001,2361.348,-0.431028,-18.580366,0.0,0.16738271868441246,
443248516,True,mp3,16000,1,24001,2484.252,1.526435,-24.202381,2.5158478286421828e-08,0.18451852630087445,
443249242,True,mp3,44100,1,64001,3264.014127,-0.400658,-22.85118,0.0,0.14707010427102848,
443251812,True,mp3,44100,1,64001,3589.996168,-2.253659,-21.883529,0.0,0.158516665859572,
443252063,True,mp3,16000,1,24000,4055.04,0.258863,-21.160357,1.5412918244949495e-08,0.13917522391887627,
443252089,True,mp3,44100,1,64001,3629.023107,-5.613793,-28.698149,0.0,0.13541451638930002,
443252113,True,mp3,44100,1,64002,1512.79127,-2.082524,-21.978046,0.0,0.16190810381924006,
443252703,True,mp3,11025,1,16000,3831.849796,-1.587344,-24.615929,0.0,0.14964866540400268,
443253619,True,mp3,44100,1,64001,3230.002698,-6.791778,-30.007951,0.0,0.23172897485920307,
443254069,True,mp3,16000,1,24000,3692.556,-0.401375,-20.380233,0.0,0.18246245689977347,
443255038,True,mp3,16000,1,24004,729.108,-4.461568,-23.092885,0.0,0.1851194486962151,
443255366,True,mp3,16000,1,24000,5203.98,-2.292837,-28.624951,0.0,0.19455250346849914,
443256014,True,mp3,16000,1,24000,3571.74,-15.528971,-40.017196,0.0,0.42549352304479054,
443257858,True,mp3,16000,1,24000,3631.104,-0.803701,-29.637475,0.0,0.27553953150336646,
443258318,True,mp3,44100,1,64001,3868.017392,-1.206558,-26.562064,0.0,0.1656531636401701,
443258641,True,mp3,11025,1,16001,3624.333061,-1.013277,-28.566176,0.0,0.15984637290485484,
443261704,True,mp3,44100,1,64001,2707.005147,0.110775,-19.874045,8.376687788457003e-09,0.12644060850025418,
443261857,True,mp3,16000,1,24001,3209.22,-5.913898,-28.805237,0.0,0.19372525691601075,
443262201,True,mp3,44100,1,64001,3418.998617,-3.329077,-28.612245,0.0,0.2325587097480829,
443263046,True,mp3,44100,1,64001,3885.023107,-3.969242,-25.617459,0.0,0.20808778499756808,
443331808,True,mp3,44100,1,64001,3826.456576,-0.82194,-21.252758,0.0,0.22974240750929142,
443339356,True,mp3,16000,1,24001,3450.888,-5.923574,-26.161038,0.0,0.14722690217706283,
443339821,True,mp3,16000,1,24000,3692.556,-0.037088,-23.877701,1.692594506352781e-08,0.16091217682277534,
443340797,True,mp3,16000,1,24001,2609.424,-0.991003,-23.485754,0.0,0.18045549975780095,
443341546,True,mp3,44100,1,64001,3610.998617,-1.223496,-28.346274,0.0,0.13853819207929094,
443341767,True,mp3,16000,1,24000,3813.408,1.403467,-19.101226,1.638953922580537e-08,0.1494934730298987,
443348764,True,mp3,16000,1,24001,2301.984,-0.176027,-26.748944,0.0,0.18022039075858043,
443349930,True,mp3,44100,1,64001,3428.010862,-0.45733,-25.823234,0.0,0.18939207550270593,
443373502,True,mp3,16000,1,24000,3694.608,-3.90082,-26.745238,0.0,0.10096714617626551,
443375444,True,mp3,16000,1,24001,2723.868,-11.283841,-31.207775,0.0,0.14713895240151137,
443377096,True,mp3,44100,1,64001,3102.002698,-1.452326,-28.062456,0.0,0.14997707232812987,
443379434,True,mp3,16000,1,24000,3692.556,-4.382555,-31.38143,0.0,0.2548032316910021,
443379541,True,mp3,44100,1,64001,3841.032902,-0.213356,-22.755507,0.0,0.18906088141600616,
443380032,True,mp3,44100,1,64001,3912.007596,-1.096401,-24.012323,0.0,0.14118652800284592,
443563511,True,mp3,44100,1,64001,2964.023923,-0.823907,-25.10248,0.0,0.0956714157397845,
443565330,True,mp3,16000,1,24001,3450.888,-0.628917,-23.894066,0.0,0.16535098589116773,
443565543,True,mp3,16000,1,24000,3631.104,0.25024,-24.156934,1.721239600958827e-08,0.14191908824423646,
443565803,True,mp3,16000,1,24000,3813.408,-5.928785,-27.671865,0.0,0.16106643663620573,
443567324,True,mp3,16000,1,24001,3209.22,-1.383305,-22.53291,0.0,0.13285968615426802,
443567349,True,mp3,44100,1,64001,3630.01576,-9.184796,-28.092713,0.0,0.14703528614983205,
443567605,True,mp3,44100,1,64001,3656.007596,-1.928229,-25.526849,0.0,0.12282000740131942,
443568049,True,mp3,44100,1,64001,4049.019841,-1.357974,-30.584165,0.0,0.25021499567406047,
443568115,True,mp3,44100,1,64001,3708.017392,-0.586151,-22.637495,0.0,0.13466064050219537,
443570633,True,mp3,44100,1,64001,3192.020658,-0.152135,-26.00771,0.0,0.22407087535835116,
443570653,True,mp3,16000,1,24001,3450.888,-0.23045,-25.401369,0.0,0.16233822250968447,
443570892,True,mp3,44100,1,64001,3381.016576,-1.508734,-27.172801,0.0,0.15459337606039586,
443571196,True,mp3,44100,1,64001,3364.010862,0.00899,-21.224854,6.740684823514615e-09,0.1174169321097751,
443572314,True,mp3,44100,1,64001,3873.032902,-1.722657,-27.05776,0.0,0.2039655381166705,
443575148,True,mp3,16000,1,24000,4659.228,-0.822007,-25.360712,0.0,0.14920544412078568,
443575901,True,mp3,16000,1,24000,4720.644,-3.016021,-30.557322,0.0,0.22693218721852354,
443576095,True,mp3,16000,1,24001,3209.22,2.745009,-24.161138,1.9475137260767412e-08,0.16683189965162876,
443581475,True,mp3,16000,1,24000,3751.956,-1.301315,-28.810011,0.0,0.17332626768544193,
443582070,True,mp3,44100,1,64001,3730.012494,0.307414,-18.099878,6.079265685011566e-09,0.0969730952863666,
443582468,True,mp3,16000,1,24001,2543.616,0.627734,-24.670136,2.4571318941223832e-08,0.12256909848027374,
443583952,True,mp3,16000,1,24001,3268.62,4.033808,-19.352985,1.9121219352509622e-08,0.12219194675428775,
443585204,True,mp3,11025,1,16001,3646.641633,-0.410477,-18.153104,0.0,0.14212750227765525,
443585291,True,mp3,44100,1,64001,3639.994535,-0.280215,-22.559633,0.0,0.1418905388548887,
443588847,True,mp3,44100,1,64001,3716.010862,-3.467989,-29.172678,0.0,0.1374959611191793,
443589372,True,mp3,44100,1,64001,3336.007596,-0.890337,-23.92888,0.0,0.21199260992330188,
443589720,True,mp3,44100,1,64001,3917.467188,-0.264513,-20.29308,0.0,0.13259583094688066,
443589985,True,mp3,16000,1,24000,4538.376,0.997673,-19.737257,1.3771445997422867e-08,0.1693969653461943,
443607413,True,mp3,44100,1,64002,1975.001882,-0.693947,-20.904237,0.0,0.1728162565872431,
443608101,True,mp3,44100,1,64001,3080.007596,-0.262568,-24.565148,0.0,0.15564428562532676,
443608480,True,mp3,44100,1,64002,1658.005964,-3.411558,-28.02483,0.0,0.19979358650847412,
443608555,True,mp3,44100,1,64001,3280.001066,-1.254439,-20.283195,0.0,0.11556543134367384,
443609475,True,mp3,44100,1,64001,4037.996168,-9.781402,-27.908346,0.0,0.13328365248711152,
443609807,True,mp3,44100,1,64001,3477.016576,-3.738485,-28.899879,0.0,0.23551459997411298,
443610071,True,mp3,44100,1,64001,3467.0378,-0.896042,-22.780123,0.0,0.15145530025660522,
443610072,True,mp3,44100,1,64001,3680.014127,-4.66146,-28.817365,0.0,0.18832302814146235,
443658897,True,mp3,44100,1,64001,2557.010045,-5.427403,-29.480499,0.0,0.22582880428222954,
443659318,True,mp3,44100,1,64001,3236.010862,-0.478859,-19.972347,0.0,0.12946413620536235,
443659820,True,mp3,16000,1,24001,3510.288,-3.055514,-26.677645,0.0,0.18693196769040032,
443660215,True,mp3,44100,1,64001,3203.018209,-0.872676,-21.815558,0.0,0.18961182121709255,
443661183,True,mp3,16000,1,24001,2484.252,0.316574,-20.344316,2.5158478286421828e-08,0.13228001547347049,
443661385,True,mp3,44100,1,64001,4150.035351,0.110404,-19.156304,5.463986458187098e-09,0.14174855784258594,
443662535,True,mp3,44100,1,64001,3521.999433,-3.436641,-29.184539,0.0,0.20124555681607914,
443662733,True,mp3,16000,1,24000,3813.408,-0.11703,-25.358858,0.0,0.1888338229216491,
443662800,True,mp3,44100,1,64001,3518.028821,-6.234136,-29.911165,0.0,0.2021837026331741,
443663023,True,mp3,16000,1,24000,3692.556,-3.358556,-26.540538,0.0,0.157750510215688,
443663031,True,mp3,44100,1,64001,3745.00678,-1.77458,-26.064729,0.0,0.14281317909923782,
443663125,True,mp3,44100,1,64001,3656.007596,-0.982071,-23.293444,0.0,0.1495172216266916,
443663130,True,mp3,44100,1,64001,3625.992902,-0.751331,-24.234348,0.0,0.1691043952848863,
443664136,True,mp3,16000,1,24000,3781.332,0.226646,-24.810473,1.6528567182146398e-08,0.12362534154631226,
443664256,True,mp3,16000,1,24001,2967.552,1.112976,-24.648394,2.1061130521049e-08,0.19921836281217647,
443664840,True,mp3,16000,1,24001,3270.672,-0.688044,-21.185985,0.0,0.16899900784915148,
443665092,True,mp3,16000,1,24001,3454.992,-0.142194,-21.321245,0.0,0.1564772158662017,
443665334,True,mp3,16000,1,24000,3694.608,-0.86008,-26.162866,0.0,0.20311114332021152,
443666477,True,mp3,44100,1,64000,4745.026372,-0.75663,-26.902508,0.0,0.1996607946355161,
443669985,True,mp3,16000,1,24001,3149.856,-0.599647,-26.653889,0.0,0.21513226858624648,
443674343,True,mp3,16000,1,24001,3147.804,0.097772,-27.44364,1.9855111690562692e-08,0.15459157241048044,
443674764,True,mp3,16000,1,24001,3452.94,1.161597,-24.282028,1.810051724038066e-08,0.2437134360863496,
443675014,True,mp3,44100,1,64001,3703.001882,-0.858807,-25.219516,0.0,0.25328819533124936,
443678172,True,mp3,16000,1,24001,3029.004,1.439501,-21.499971,2.063384531681041e-08,0.2201859627785239,
443693707,True,mp3,44100,1,64001,2556.017392,-3.682649,-25.572749,0.0,0.14824190797211914,
443694044,True,mp3,44100,1,64001,3519.021474,-1.422863,-27.44074,0.0,0.2083604420766885,
443694299,True,mp3,44100,1,64001,3890.012494,-4.794654,-24.371717,0.0,0.13286614472246472,
443694542,True,mp3,44100,1,64001,2881.999433,-1.158736,-25.133509,0.0,0.169612653424835,
443694587,True,mp3,44100,1,64001,3052.004331,0.622304,-23.214895,7.42978531538744e-09,0.13168437636794428,
443694601,True,mp3,16000,1,24001,3450.888,-1.767608,-26.962428,0.0,0.20621793347103703,
443694926,True,mp3,44100,1,64001,2969.013311,-1.615917,-27.329327,0.0,0.13496830597402462,
443695078,True,mp3,11025,1,16001,3032.973061,-0.212879,-27.306853,0.0,0.19993666966499968,
443695087,True,mp3,44100,1,64001,3856.001066,-0.718184,-25.880255,0.0,0.12949075595509704,
443695284,True,mp3,44100,1,64001,4190.002698,-3.793791,-33.506005,0.0,0.19658077461218856,
443695299,True,mp3,44100,1,64001,2935.994535,-1.397158,-25.229115,0.0,0.18490624744981007,
443695558,True,mp3,44100,1,64001,2940.017392,-1.397473,-26.427497,0.0,0.189713217859767,
443696205,True,mp3,16000,1,24000,4179.996,-0.732353,-25.055461,0.0,0.1375937747308849,
443747192,True,mp3,44100,1,64001,3281.019841,-0.801668,-23.414828,0.0,0.1774295829380204,
443747222,True,mp3,16000,1,24001,3270.672,1.208933,-26.097338,1.9109222814149508e-08,0.19054948096293362,
443747234,True,mp3,44100,1,64001,2771.03127,-1.147782,-22.832962,0.0,0.1482077132965735,
443747503,True,mp3,44100,1,64001,3393.999433,-3.281041,-25.733851,0.0,0.169844263494902,
443747614,True,mp3,16000,1,24000,3754.008,-5.491935,-30.207317,0.0,0.19579799430368824,
443747757,True,mp3,16000,1,24000,3813.408,0.724862,-23.432205,1.638953922580537e-08,0.1868213870637498,
443748309,True,mp3,44100,1,64001,3588.010862,-0.050393,-27.163324,6.319862964641776e-09,0.15707727280564737,
443748425,True,mp3,44100,1,64001,3665.019841,1.296193,-15.122317,6.187070723632058e-09,0.09722354597206669,
443748429,True,mp3,44100,1,64001,3619.018209,-1.140284,-24.970714,0.0,0.17132906003568552,
443749656,True,mp3,44100,1,64001,3487.021474,-3.356542,-28.665949,0.0,0.19377067535661524,
443749658,True,mp3,44100,1,64001,3698.012494,-0.37471,-25.70671,0.0,0.19051168895266582,
443751018,True,mp3,44100,1,64003,1399.001882,-0.645371,-23.318025,0.0,0.19040307981515636,
443752152,True,mp3,44100,1,64001,3489.00678,-1.241882,-26.652497,0.0,0.18281491588273727,
443752448,True,mp3,16000,1,24000,3813.408,-0.591159,-26.789732,0.0,0.16931311283765074,
443752575,True,mp3,16000,1,24000,3694.608,0.7413,-22.487022,1.69165443262181e-08,0.194895827108045,
443752596,True,mp3,16000,1,24001,3272.724,1.615193,-22.443647,1.909724131946354e-08,0.15273611645833868,
443752735,True,mp3,44100,1,64001,3302.02229,-0.625538,-24.315241,0.0,0.21678289670176637,
443752741,True,mp3,44100,1,64001,3684.010862,-0.224762,-23.282472,0.0,0.10692311525546201,
443753354,True,mp3,16000,1,24000,3633.156,-1.60721,-27.378468,0.0,0.22706602551610774,
443754120,True,mp3,16000,1,24001,1937.412,-0.603643,-27.891864,0.0,0.22324957623881755,
443755839,True,mp3,44100,1,64001,3353.013311,-0.949129,-20.415987,0.0,0.13221765375807062,
443756807,True,mp3,11025,1,16001,3490.324898,-1.182957,-24.260583,0.0,0.17423139787028505,
443757425,True,mp3,16000,1,24001,1818.648,-3.262274,-25.908976,0.0,0.21239243767897914,
443757629,True,mp3,44100,1,64001,3675.024739,-3.003549,-23.403104,0.0,0.15094612292350068,
443760700,True,mp3,44100,1,64001,2985.026372,-0.897971,-25.38104,0.0,0.15041075389199277,
443760865,True,mp3,44100,1,64001,3595.011678,-4.687898,-30.61191,0.0,0.19711316887688843,
443761646,True,mp3,16000,1,24000,3995.676,-0.446415,-25.928039,0.0,0.175476406245151,
443761839,True,mp3,44100,1,64001,3719.014943,0.114996,-23.523075,6.097242766458304e-09,0.15768024113583132,
443763342,True,mp3,44100,1,64002,1517.80678,-1.664905,-28.615104,0.0,0.2447052166943147,
443765658,True,mp3,44100,1,64001,3726.01576,-0.18692,-21.955929,0.0,0.15903118160724045,
443777172,True,mp3,44100,1,64002,1511.014943,-1.909924,-24.166429,0.0,0.18263695622499215,
443778022,True,mp3,16000,1,24001,2666.52,-2.182194,-24.280269,0.0,0.19420097055338045,
443778028,True,mp3,16000,1,24001,2787.336,-0.415317,-23.345988,0.0,0.20181392447842675,
443778035,True,mp3,44100,1,64001,2720.014127,-1.379845,-28.084433,0.0,0.181174531818893,
443778349,True,mp3,16000,1,24001,3029.004,0.903693,-27.012245,2.063384531681041e-08,0.2319115537648679,
443778870,True,mp3,44100,1,64001,3482.998617,0.453535,-20.859114,6.510406536541913e-09,0.16060562162433956,
443779430,True,mp3,44100,1,64001,2207.021474,-7.294327,-32.892168,0.0,0.2387954404652068,
443779476,True,mp3,44100,1,64001,2802.012494,-0.041434,-24.322666,8.092660902593408e-09,0.12125951819542458,
443780200,True,mp3,44100,1,64001,4069.003515,-0.410872,-23.734511,0.0,0.1419270575390496,
443780209,True,mp3,44100,1,64001,3589.029637,-0.993593,-24.258553,0.0,0.14065643587774027,
443780316,True,mp3,16000,1,24000,3756.06,1.004898,-20.885322,1.6639776787378263e-08,0.11695740243766074,
443780465,True,mp3,44100,1,64000,4256.014127,-0.605971,-27.645869,0.0,0.23804122372923692,
443780478,True,mp3,16000,1,24000,3874.824,-1.262377,-24.679468,0.0,0.1977383829562323,
443780738,True,mp3,44100,1,64001,3631.008413,-0.321428,-19.524717,0.0,0.12139973221262818,
443795914,True,mp3,44100,1,64001,3530.515351,-0.358142,-22.496766,0.0,0.16818046289809205,
443824240,True,mp3,44100,1,64003,1256.843515,-10.721173,-35.136729,0.0,0.4358270416822734,
443824402,True,mp3,16000,1,24000,4055.04,-2.030189,-30.245877,0.0,0.21505815873579545,
443826902,True,mp3,16000,1,24000,4057.092,-6.03497,-31.462476,0.0,0.30042146197325575,
443828203,True,mp3,16000,1,24001,2060.316,-7.01097,-32.451063,0.0,0.2349544817396943,
443828583,True,mp3,16000,1,24001,2183.184,-0.456012,-26.178943,0.0,0.20193194252064872,
443829112,True,mp3,16000,1,24001,2543.616,-0.640121,-26.884974,0.0,0.19880347741168478,
443830006,True,mp3,16000,1,24000,3694.608,-3.660937,-25.834906,0.0,0.14629756336802172,
443830016,True,mp3,16000,1,24000,3754.008,0.16406,-25.428046,1.664887235189696e-08,0.1590044016954679,
443833806,True,mp3,16000,1,24000,3876.876,-1.121716,-25.358581,0.0,0.13070178127956633,
443833979,True,mp3,16000,1,24000,3874.824,-0.637905,-25.735181,0.0,0.16588123615420983,
443908527,True,mp3,44100,1,64001,4134.02229,-0.840268,-25.73959,0.0,0.17733631571686567,
443909205,True,mp3,16000,1,24001,3209.22,-0.894652,-24.681427,0.0,0.17687524912595584,
443933579,True,mp3,16000,1,24001,2721.816,4.995711,-11.837671,2.296261025726941e-08,0.07995783734095177,
443997424,True,mp3,16000,1,24001,3510.288,-0.464339,-22.220749,0.0,0.14080152540190433,
444042735,True,mp3,16000,1,24001,2605.068,-9.300777,-32.2648,0.0,0.2770563113899522,
444052742,True,mp3,16000,1,24000,3751.956,-0.644482,-22.843612,0.0,0.21758966443103275,
444066143,True,mp3,16000,1,24001,3209.22,-0.506909,-27.472236,0.0,0.20589935934588469,
444085051,True,mp3,16000,1,24001,3450.888,-0.958941,-26.142465,0.0,0.18530867243445745,
444132883,True,mp3,16000,1,24001,2541.6,0.317016,-22.180827,2.4590808939250867e-08,0.1500250180988354,
444162394,True,mp3,16000,1,24000,3692.556,1.245405,-24.431442,1.692594506352781e-08,0.14155527715761115,
444344086,True,mp3,16000,1,24001,1821.96,-0.68874,-23.621709,0.0,0.26858034808667586,
444353350,True,mp3,16000,1,24000,4116.492,-3.333887,-32.948878,0.0,0.23939290905946128,
444359927,True,mp3,44100,1,64001,3717.029637,-1.495201,-27.920709,0.0,0.20775353882388212,
444549390,True,mp3,11025,1,16000,3908.336327,-6.968649,-34.001396,0.0,0.20422322497835535,
444560632,True,mp3,16000,1,24000,3813.408,-3.1452,-28.221281,0.0,0.1717193596908592,
444571762,True,mp3,44100,1,64001,3955.9978,-0.994375,-25.231652,0.0,0.21284167574612908,
444589194,True,mp3,44100,1,64001,3674.998617,-2.002323,-22.099446,0.0,0.15376865487402713,
444641780,True,mp3,44100,1,64001,3756.004331,1.015093,-22.56085,6.0371967023310235e-09,0.1546683392256184,
444642745,True,mp3,16000,1,24000,3934.224,-1.444292,-24.005783,0.0,0.1970057637795916,
444783240,True,mp3,16000,1,24000,3811.356,-2.563066,-26.13362,0.0,0.12652015371956857,
444790959,True,mp3,16000,1,24001,2543.616,0.716001,-22.323167,2.4571318941223832e-08,0.18624136937336452,
444811967,True,mp3,44100,1,64001,3596.004331,-0.796318,-27.125658,0.0,0.2119997852694466,
444812736,True,mp3,16000,1,24000,3872.772,-3.688589,-27.457242,0.0,0.14449374814732188,
444814277,True,mp3,44100,1,64001,2784.014127,-0.872515,-28.091052,0.0,0.17622515857298307,
444957849,True,mp3,44100,1,64001,3586.992086,-1.175448,-23.911219,0.0,0.16511782875452932,
444986490,True,mp3,44100,1,64001,2306.678617,-1.058993,-24.066653,0.0,0.05703691144070634,
445001211,True,mp3,11025,1,16001,3638.177959,-1.044179,-27.6862,0.0,0.1327944642743079,
445003232,True,mp3,44100,1,64001,2204.017392,-1.487705,-28.247641,0.0,0.20749240439750574,
445009082,True,mp3,44100,1,64001,2526.995351,-1.154556,-23.041011,0.0,0.16985979132495838,
445030291,True,mp3,44100,1,64001,3486.028821,-0.159797,-22.906807,0.0,0.12808036850134807,
445030409,True,mp3,44100,1,64001,3322.998617,-6.756911,-24.433094,0.0,0.19150464665992367,
445031038,True,mp3,44100,1,64001,3556.010862,-0.479392,-23.768117,0.0,0.13570643980783206,
445031126,True,mp3,11025,1,16000,3701.76,-1.343744,-28.486787,0.0,0.21741977329702628,
445032164,True,mp3,11025,1,16000,3995.533061,0.044977,-24.778284,2.2701088054069995e-08,0.19184278850846428,
445080142,True,mp3,44100,1,64001,3952.027188,-0.800609,-23.589685,0.0,0.15891915063414286,
445339910,True,mp3,16000,1,24000,3813.408,-3.349385,-25.199154,0.0,0.16448244641014023,
445381353,True,mp3,44100,1,64001,3561.000249,-2.783161,-24.161261,0.0,0.17302989579206848,
445412819,True,mp3,44100,1,64001,4179.005147,-6.918077,-33.818405,0.0,0.2036053381295345,
445456099,True,mp3,16000,1,24000,4055.04,-0.117868,-26.748974,0.0,0.19627332356770832,
445456907,True,mp3,44100,1,64001,3888.001066,-9.17836,-30.054286,0.0,0.1855842070903383,
445459647,True,mp3,44100,1,64001,3728.001066,-0.711753,-28.029639,0.0,0.10983701768072403,
445459835,True,mp3,44100,1,64001,3746.025556,-0.520802,-26.042467,0.0,0.18193266885443532,
445479225,True,mp3,16000,1,24000,3872.772,-15.201513,-35.832804,0.0,0.2717184858803978,
445480106,True,mp3,16000,1,24000,3751.956,-4.517192,-29.820558,0.0,0.1813105292279547,
445480196,True,mp3,44100,1,64001,3856.027188,-0.105645,-23.533566,0.0,0.1399720421265868,
445662695,True,mp3,16000,1,24000,3631.104,0.882264,-22.681049,1.721239600958827e-08,0.15372049189447617,
445671889,True,mp3,44100,1,64001,3374.01576,-0.438802,-26.581457,0.0,0.15016309882322543,
445770166,True,mp3,44100,1,64001,2803.9978,-0.404028,-25.487354,0.0,0.166190951005739,
445771253,True,mp3,16000,1,24000,3754.008,1.367788,-27.179426,1.664887235189696e-08,0.1486562117075936,
445771371,True,mp3,44100,1,64001,3768.020658,-0.219485,-20.375395,0.0,0.13342445401210962,
445813752,True,mp3,16000,1,24000,3692.556,-2.594952,-26.801389,0.0,0.2197634708857496,
445840835,True,mp3,44100,1,64001,3330.025556,-5.052827,-30.069549,0.0,0.17611403370262904,
445841507,True,mp3,44100,1,64001,3294.995351,0.007796,-29.009637,6.881872216089136e-09,0.26970800936951006,
445841743,True,mp3,44100,1,64001,3722.019025,-0.995195,-23.429433,0.0,0.13021910977470083,
446266716,True,mp3,44100,1,64001,3280.001066,-3.344399,-25.471198,0.0,0.16620452921523532,
446267951,True,mp3,44100,1,64001,2356.990454,-1.571709,-23.083654,0.0,0.11991088658011169,
446277434,True,mp3,44100,1,64001,3905.00678,-3.288481,-30.537547,0.0,0.19792293446414963,
446315338,True,mp3,16000,1,24001,2426.904,0.134984,-22.635759,2.575297580786055e-08,0.1997787032367164,
446501468,True,mp3,44100,1,64001,3506.012494,-4.22959,-22.773737,0.0,0.13146119039471968,
446506015,True,mp3,44100,1,64000,4563.005147,0.059546,-24.003627,4.969474333030326e-09,0.1982403814720045,
446506136,True,mp3,44100,1,64001,3655.014943,-0.803907,-22.30797,0.0,0.1459224072452718,
446509822,True,mp3,44100,1,64001,3393.00678,0.327877,-20.826212,6.683080356576287e-09,0.08703287471768624,
446542479,True,mp3,16000,1,24000,3813.408,-5.214354,-28.23675,0.0,0.2688070400544605,
446549708,True,mp3,44100,1,64001,3878.02229,-0.875975,-25.370809,0.0,0.18128508255686174,
446678917,True,mp3,16000,1,24001,2484.252,-3.179193,-21.695356,0.0,0.1394275383495716,
446679551,True,mp3,44100,1,64001,3762.012494,0.998894,-27.123162,6.027554931202664e-09,0.12523583500889884,
446680574,True,mp3,16000,1,24001,3086.352,3.970713,-11.806462,2.0250444537758493e-08,0.12083967804061235,
446681167,True,mp3,44100,1,64001,3759.008413,-3.764056,-29.475761,0.0,0.14440664115640542,
