call_id,ticker,as_of,split
1855744,QCOM,2019-11-06,excluded
1855799,DXCM,2019-11-05,excluded
1856258,TCOM,2019-11-06,excluded
1856344,EPAM,2019-11-07,excluded
1856462,XRAY,2019-11-07,train
1856495,NRG,2019-11-07,train
1856540,ANSS,2019-11-06,train
1856605,HII,2019-11-07,excluded
1856639,ATO,2019-11-07,excluded
1856669,LNT,2019-11-07,excluded
1856762,EOG,2019-11-06,excluded
1856776,NCLH,2019-11-06,train
1856834,APD,2019-11-07,train
1856848,PNW,2019-11-07,train
1856917,TRGP,2019-11-07,train
1857813,TTWO,2019-11-04,train
1858239,MTD,2019-11-07,excluded
1858460,ZTS,2019-11-07,excluded
1858990,DUK,2019-11-08,excluded
1861577,DXC,2019-11-11,train
1862178,DHI,2019-11-11,train
1865005,CSCO,2019-11-13,train
1865129,NTAP,2019-11-13,train
1869482,TDG,2019-11-19,excluded
1871280,M,2019-11-21,train
1871615,MS,2019-12-06,train
1871818,JWN,2019-11-21,train
1872206,SJM,2019-11-22,train
1873606,PANW,2019-11-22,train
1874419,KEYS,2019-11-26,train
1874422,HPQ,2019-11-26,train
1874475,ADSK,2019-11-26,excluded
1875011,DE,2019-11-26,train
1878291,CPB,2019-12-03,train
1878873,HRB,2019-12-04,train
1881255,AZO,2019-12-10,excluded
1882710,CIEN,2019-10-31,excluded
1885172,JBL,2019-12-17,train
1885573,PAYX,2019-12-17,excluded
1885905,DRI,2019-12-19,train
1885924,FDS,2019-12-19,train
1887032,INCY,2020-02-12,excluded
1887484,AMT,2020-02-25,train
1887505,DLR,2020-02-13,train
1887685,EQIX,2020-02-12,train
1887812,WBA,2020-01-08,train
1887847,STZ,2020-01-22,train
1887992,APD,2020-01-24,train
1888168,HUM,2018-12-31,train
1888188,BMY,2020-02-06,excluded
1888266,TFX,2020-02-19,excluded
1888730,DXCM,2020-02-12,excluded
1888827,CAH,2020-02-05,train
1889026,TMO,2020-01-30,train
1889139,V,2020-01-30,train
1889432,CI,2020-02-06,train
1889483,DPZ,2020-02-20,train
1889629,LLY,2020-01-29,train
1889666,PFE,2020-01-28,excluded
1890125,HSIC,2020-02-20,train
1890583,BNY,2020-01-16,excluded
1890919,CSX,2020-01-16,train
1891069,FHN,2020-01-17,train
1891085,FAST,2020-01-17,excluded
1891681,CMA,2020-01-17,train
1891924,COF,2020-01-21,train
1891927,ZION,2020-01-21,train
1892332,UAL,2020-01-22,excluded
1892350,NTRS,2020-01-22,excluded
1892911,RJF,2020-01-22,train
1892929,PG,2020-01-23,train
1892998,UNP,2020-01-23,train
1893358,DFS,2020-01-23,train
1893624,AXP,2020-01-24,excluded
1893639,SNV,2020-01-24,excluded
1894034,DHI,2020-01-24,train
1894472,WHR,2020-01-28,excluded
1894483,BWA,2020-02-13,excluded
1894558,MMM,2020-01-28,train
1894569,PHM,2020-01-28,train
1894674,HCA,2020-02-12,train
1894683,LMT,2020-01-28,train
1894715,PCAR,2020-01-27,train
1894943,EBAY,2020-01-28,train
1895290,NDAQ,2020-01-29,train
1895300,GE,2020-01-28,train
1895388,MA,2020-01-29,train
1895445,MKTX,2020-01-28,train
1895471,MPC,2020-01-29,excluded
1895479,HES,2020-01-28,train
1895499,BXP,2020-02-04,train
1895603,AVY,2020-01-29,train
1895836,ALGN,2020-01-29,train
1895844,MDLZ,2020-01-29,excluded
1895847,PYPL,2020-01-29,train
1895866,NOW,2020-01-29,train
1896363,ROP,2020-01-29,train
1896366,UPS,2020-01-30,train
1896400,BX,2020-01-30,train
1896415,CTVA,2020-01-30,excluded
1896422,MUR,2020-01-30,train
1896424,MO,2020-01-30,train
1896428,AMP,2020-01-30,train
1896441,ADM,2020-01-30,train
1896479,XEL,2020-01-29,train
1896493,DOV,2020-01-30,train
1896528,KIM,2020-02-20,train
1896537,IP,2020-01-30,excluded
1896559,IEX,2020-01-30,train
1896594,URI,2020-01-29,excluded
1896610,BC,2020-01-29,excluded
1896612,PH,2020-01-30,excluded
1896620,MSCI,2020-01-30,train
1896626,GWW,2020-01-30,train
1896718,ESS,2020-01-29,train
1896946,AMZN,2020-01-30,train
1897411,EMN,2020-01-31,train
1897425,CHTR,2020-01-31,train
1897452,BR,2020-01-30,train
1897454,HON,2020-01-31,excluded
1897568,ITW,2020-01-30,train
1897574,WY,2020-01-31,excluded
1897585,XOM,2020-01-30,train
1897628,CVX,2020-01-31,train
1897689,PSX,2020-01-31,excluded
1897767,CHD,2020-01-31,excluded
1898282,AMG,2020-01-31,excluded
1898352,SYY,2020-02-03,train
1898994,LEG,2020-02-03,train
1899117,HUBB,2020-02-04,train
1899125,RCL,2020-02-03,train
1899134,CMI,2020-02-04,train
1899181,TDG,2020-02-04,excluded
1899198,J,2020-02-04,train
1899237,COP,2020-02-04,train
1899360,CLX,2020-02-04,train
1899392,EMR,2020-02-04,excluded
1900234,OLN,2020-02-05,excluded
1900326,PRU,2020-02-05,train
1900738,CTSH,2020-02-05,excluded
1901346,ICE,2020-02-06,train
1901368,SPGI,2020-02-06,excluded
1901384,TPR,2020-02-06,train
1901420,FMC,2020-02-06,train
1901431,TSN,2020-02-06,train
1901440,XYL,2020-02-06,train
1901445,PM,2020-02-06,train
1902122,VRSN,2020-02-06,train
1902218,TTWO,2020-02-06,train
1902228,FTNT,2020-02-06,excluded
1902255,DXC,2020-02-06,train
1902284,MSI,2020-02-06,excluded
1902327,FTV,2020-02-06,excluded
1904937,BHF,2020-02-10,excluded
1905003,OMC,2020-02-11,train
1905005,MAS,2020-02-11,train
1905560,WU,2020-02-11,train
1906760,AIZ,2020-03-02,train
1906851,BG,2020-02-12,train
1907005,IQV,2020-02-12,train
1907380,MCO,2020-02-12,train
1907915,CSCO,2020-02-12,train
1908044,TRMB,2020-02-12,train
1908919,IRM,2020-02-13,train
1909046,EFX,2020-02-13,train
1909146,DUK,2020-02-13,excluded
1909330,REG,2020-02-12,excluded
1910843,HPE,2020-03-02,excluded
1913038,VMC,2020-02-18,train
1913086,ECL,2020-02-14,train
1914015,VRSK,2020-02-18,train
1914035,AWK,2020-02-18,train
1914267,DVN,2020-01-06,excluded
1914281,ETR,2020-02-19,train
1915419,NDSN,2020-02-20,train
1915450,LKQ,2020-02-20,train
1915452,EPAM,2020-02-19,excluded
1915492,CAR,2020-02-19,train
1915558,AEP,2020-02-20,train
1915582,ALB,2020-02-19,train
1915730,NCLH,2020-02-20,train
1915817,TRGP,2020-02-20,train
1916053,SO,2020-02-20,train
1917172,LNT,2020-02-21,excluded
1917241,DE,2020-02-21,train
1917294,PNW,2020-02-21,train
1919722,KEYS,2020-02-24,train
1920063,HPQ,2020-02-24,train
1920686,OKE,2020-02-24,train
1922152,PEG,2020-02-26,excluded
1922703,ETSY,2020-02-26,train
1923339,FTI,2020-02-27,train
1923417,ANSS,2020-02-27,train
1923435,NI,2020-02-26,train
1924417,EIX,2020-02-27,excluded
1924482,ADSK,2020-02-27,excluded
1925233,EOG,2020-02-27,excluded
1925341,OXY,2020-02-28,excluded
1928449,JWN,2020-03-03,train
1929058,CPB,2020-06-02,train
1930412,CIEN,2020-01-31,excluded
1930997,COO,2020-03-06,train
1938333,GIS,2019-07-09,train
1944952,PAYX,2020-03-25,excluded
1945086,MU,2020-03-25,excluded
1948373,MKC,2020-03-31,train
1948462,CAG,2020-03-31,excluded
1950008,WBA,2020-04-02,train
1950459,ETSY,2020-05-06,train
1950761,STZ,2020-04-09,train
1953163,CTSH,2020-05-07,excluded
1954397,JPM,2020-04-14,train
1954416,JNJ,2020-04-13,train
1954428,FAST,2020-04-14,excluded
1954526,MRNA,2020-05-07,excluded
1954655,HWM,2020-05-05,train
1954704,JBHT,2020-04-14,train
1955046,BNY,2020-04-15,excluded
1955071,BAC,2020-04-15,train
1955073,PNC,2020-04-15,excluded
1955128,IR,2020-05-12,train
1955133,GS,2020-04-15,train
1955135,C,2020-04-15,train
1955234,FITB,2020-04-21,excluded
1955637,ABT,2020-04-15,train
1955851,EFX,2020-04-20,train
1956171,CFG,2020-04-17,train
1956182,PG,2020-04-17,train
1956191,STT,2020-04-17,excluded
1956559,TFC,2020-04-17,excluded
1957027,KO,2020-04-20,excluded
1957049,CMA,2020-04-20,train
1957143,NTRS,2020-04-21,excluded
1957158,PM,2020-04-21,train
1957209,STLD,2020-04-21,excluded
1957259,LMT,2020-04-21,train
1957331,EMR,2020-04-21,excluded
1957381,DOV,2020-04-21,train
1957422,PCAR,2020-04-22,train
1957822,CI,2020-04-30,train
1957870,NDAQ,2020-04-22,train
1957891,TER,2020-04-22,train
1957922,TMO,2020-04-22,train
1958000,T,2020-04-22,train
1958011,KMB,2020-04-22,train
1958154,HBAN,2020-04-23,excluded
1958261,LVS,2020-04-22,train
1958312,AA,2020-04-22,train
1958762,PHM,2020-04-23,train
1958764,WST,2020-04-23,train
1958813,PFE,2020-04-28,excluded
1958825,UNP,2020-04-23,train
1958841,IVZ,2020-04-23,train
1958876,LLY,2020-04-22,train
1959057,GWW,2020-04-23,train
1959104,EIX,2020-04-30,excluded
1959371,VRSN,2020-04-23,train
1959889,VZ,2020-04-24,train
1959923,AXP,2020-04-23,excluded
1960012,IEX,2020-04-24,train
1960017,FCX,2020-04-24,train
1960843,GPC,2020-05-06,train
1960916,CNX,2020-04-27,train
1960924,CMS,2020-04-27,train
1961379,MCO,2020-04-30,train
1961614,PPG,2020-04-27,train
1961616,XRX,2020-04-27,train
1961625,BRO,2020-04-27,train
1961642,ZBRA,2020-04-28,train
1961649,DHI,2020-04-27,train
1961654,ROK,2020-04-28,train
1961657,GLW,2020-04-28,train
1961699,HOG,2020-04-27,train
1961708,IQV,2020-04-28,train
1961719,SPGI,2020-04-28,excluded
1961791,UPS,2020-04-28,train
1961804,CMI,2020-04-28,train
1961832,CAT,2020-04-28,excluded
1961850,RTX,2020-05-07,excluded
1961897,PFG,2020-04-27,train
1961960,MSCI,2020-04-28,train
1962063,MRK,2020-04-27,excluded
1962117,HII,2020-05-07,excluded
1962376,DXCM,2020-04-27,excluded
1962420,F,2020-04-28,excluded
1962459,MDLZ,2020-04-28,excluded
1962495,AMD,2020-04-28,train
1962934,MAS,2020-04-29,train
1962949,NOC,2020-04-29,excluded
1962967,HAS,2020-04-29,excluded
1962984,BSX,2020-04-29,train
1963085,LH,2020-04-28,train
1963141,MA,2020-04-28,train
1963313,MKTX,2020-04-29,train
1963501,OKE,2020-04-28,train
1963541,CHTR,2020-05-01,train
1963579,SHW,2020-04-28,excluded
1963584,BA,2020-04-29,train
1963761,BXP,2020-05-15,train
1963825,GE,2020-04-29,train
1963942,TXT,2020-04-30,train
1964295,FMC,2020-05-06,train
1964425,HOLX,2020-05-15,excluded
1964433,QCOM,2020-04-29,excluded
1964461,ALGN,2020-04-29,train
1964495,VRTX,2020-04-29,train
1964517,FICO,2020-03-31,train
1964556,NOW,2020-04-29,train
1964693,TSLA,2020-04-29,excluded
1965129,EBAY,2020-04-29,train
1965934,GT,2020-04-30,excluded
1965967,BAX,2020-04-30,train
1965978,KHC,2020-04-29,excluded
1965980,SWK,2020-04-30,train
1965988,LKQ,2020-04-30,train
1965998,TFX,2020-04-29,excluded
1966033,TPR,2020-04-29,train
1966065,SCI,2020-04-30,train
1966069,CMCSA,2020-04-29,train
1966091,MRSH,2020-05-11,train
1966107,NRG,2020-07-24,train
1966150,AFL,2020-04-29,train
1966264,HUBB,2020-04-30,train
1966272,ICE,2020-04-30,train
1966291,IP,2020-04-30,excluded
1966341,CCI,2020-04-29,excluded
1966408,BC,2020-04-29,excluded
1966433,TAP,2020-04-30,excluded
1966453,ADM,2020-04-30,train
1966454,PH,2020-04-30,excluded
1966458,URI,2020-04-29,excluded
1966599,MO,2020-04-30,train
1966867,EOG,2020-05-07,excluded
1967200,GILD,2020-04-30,train
1967208,RMD,2020-04-30,train
1967246,AMZN,2020-04-29,train
1967294,V,2020-04-30,train
1967321,FTV,2020-04-30,excluded
1967434,SO,2020-04-30,train
1967718,MPC,2020-05-05,excluded
1967863,EMN,2020-05-01,train
1967929,CBOE,2020-05-01,train
1968093,WY,2020-05-01,excluded
1968343,PSX,2020-05-01,excluded
1968400,CLX,2020-05-01,train
1968519,CVX,2020-05-01,train
1969344,TSN,2020-05-04,train
1969413,WAB,2020-05-04,train
1970301,LEG,2020-05-04,train
1970419,XYL,2020-05-05,train
1970429,AIG,2020-05-04,train
1970490,CTLT,2020-05-05,train
1970504,SEE,2020-05-05,excluded
1970516,D,2020-05-05,train
1970540,BMY,2020-05-07,excluded
1970661,MHK,2020-05-19,train
1970703,MLM,2020-05-05,train
1970773,TDG,2020-05-05,excluded
1971027,DHR,2020-05-07,excluded
1971398,WU,2020-05-05,train
1971409,ANET,2020-05-06,train
1971892,ITW,2020-05-04,train
1973013,BG,2020-05-06,train
1973055,CVS,2020-05-06,excluded
1973077,AIZ,2020-05-18,train
1973155,VRSK,2020-05-05,train
1973160,ZTS,2020-05-06,excluded
1973177,CDW,2020-05-06,train
1973218,NI,2020-05-06,train
1973279,BWA,2020-05-06,excluded
1973367,DVN,2020-05-05,excluded
1973398,ALL,2020-05-06,excluded
1973449,GM,2020-05-06,excluded
1973587,PRU,2020-05-06,train
1973669,VMC,2020-05-06,train
1974074,IFF,2020-05-12,train
1974375,FTNT,2020-05-06,excluded
1974384,TRMB,2020-05-06,train
1974427,PYPL,2020-05-06,train
1974443,J,2020-05-06,train
1974458,EQIX,2020-05-06,train
1975245,IT,2020-05-07,train
1975265,IRM,2020-05-07,train
1975303,ANSS,2020-05-06,train
1975325,BDX,2020-05-07,train
1975362,MET,2020-05-06,excluded
1975414,ALB,2020-05-07,train
1975427,ATO,2020-05-07,excluded
1975455,PWR,2020-05-06,train
1975504,OTIS,2020-05-07,train
1975548,FIS,2020-05-07,train
1975623,TRGP,2020-05-07,train
1975690,CF,2017-11-01,train
1975893,CRL,2020-05-07,train
1975895,MUR,2020-05-06,train
1975946,APA,2020-05-06,train
1976040,AVB,2020-05-06,excluded
1976227,XEL,2020-05-06,train
1976694,MSI,2020-05-07,excluded
1977291,EPAM,2020-05-06,excluded
1977329,MTD,2020-05-07,excluded
1977723,BR,2020-05-07,train
1977732,TRIP,2020-05-07,train
1977741,CARR,2020-05-08,train
1977797,XRAY,2020-05-08,train
1978180,PNW,2020-05-08,train
1980429,COTY,2020-05-11,train
1980490,CAH,2020-05-08,train
1980580,DUK,2020-05-12,excluded
1984691,CSCO,2020-05-13,train
1984692,KSS,2020-05-19,excluded
1985829,NCLH,2020-05-13,train
1986747,AMAT,2020-05-15,train
1987602,VFC,2020-05-15,train
1990093,M,2020-07-01,train
1991552,WMT,2020-05-19,train
1993128,MCK,2020-05-20,excluded
1993348,RCL,2020-05-20,train
1993973,TTWO,2020-05-20,train
1995197,A,2020-05-20,excluded
1995214,PANW,2020-05-21,train
1995236,HPE,2020-05-21,excluded
1995762,DE,2020-05-21,train
1999755,KEYS,2020-05-22,train
2001028,HPQ,2020-05-27,train
2001066,ADSK,2020-05-27,excluded
2002384,DXC,2020-05-28,train
2002421,CRM,2020-05-28,train
2006097,CPB,2020-09-21,train
2007526,CIEN,2020-05-01,excluded
2007564,SJM,2020-06-04,train
2021462,JBL,2020-06-19,train
2025093,KBH,2020-06-24,excluded
2025737,DRI,2020-06-25,train
2028851,MU,2020-06-29,excluded
2029339,GIS,2019-07-09,train
2029448,CAG,2020-06-30,excluded
2030414,STZ,2020-07-10,train
2032187,D,2020-07-31,train
2032913,PAYX,2020-07-07,excluded
2034429,WBA,2020-07-09,train
2036725,JPM,2020-07-14,train
2036784,FAST,2020-07-14,excluded
2036829,C,2020-07-14,train
2037712,MRNA,2020-08-05,excluded
2037751,USB,2020-07-15,train
2037788,GS,2020-07-15,train
2037794,PNC,2020-07-15,excluded
2038172,AA,2020-07-15,train
2038694,JNJ,2020-07-15,train
2038698,TFC,2020-07-16,excluded
2038783,ABT,2020-07-15,train
2039099,JBHT,2020-07-16,train
2039529,PPG,2020-07-16,train
2039642,FHN,2020-07-17,train
2040523,CVX,2020-07-31,train
2041506,CMA,2020-07-20,train
2041602,KO,2020-07-20,excluded
2041656,PM,2020-07-21,train
2041668,STLD,2020-07-21,excluded
2041788,LMT,2020-07-21,train
2041832,PCAR,2020-07-21,train
2042151,COF,2020-07-21,train
2042639,NDAQ,2020-07-22,train
2042651,BIIB,2020-07-22,excluded
2042679,TER,2020-07-22,train
2042680,TMO,2020-07-22,train
2042687,MA,2020-07-30,train
2042703,KEY,2020-07-22,train
2042721,IQV,2020-07-22,train
2042728,DOV,2020-07-22,train
2042741,EG,2020-08-11,train
2042780,MKTX,2020-07-22,train
2042820,NTRS,2020-07-22,excluded
2043239,ALGN,2020-07-22,train
2043252,CSX,2020-07-22,train
2043282,MSFT,2020-07-23,excluded
2043283,TSLA,2020-07-22,excluded
2043890,DFS,2020-07-22,train
2043932,DOW,2020-07-23,train
2043944,WHR,2020-07-23,excluded
2043946,DHR,2020-07-23,excluded
2043957,EQT,2020-07-27,train
2043990,PHM,2020-07-23,train
2044027,WST,2020-07-23,train
2044052,HBAN,2020-07-23,excluded
2044071,UNP,2020-07-23,train
2044084,BX,2020-07-23,train
2044108,EFX,2020-07-22,train
2044121,FITB,2020-07-23,excluded
2044240,KMB,2020-07-23,train
2044356,GWW,2020-07-23,train
2044463,FCX,2020-07-23,train
2044825,VRSN,2020-07-23,train
2044948,MAT,2020-07-23,excluded
2045596,VZ,2020-07-24,train
2045626,HON,2020-07-23,excluded
2045766,IEX,2020-07-24,train
2046683,HAS,2020-07-24,excluded
2046895,AVY,2020-07-27,train
2047588,XRX,2020-07-27,train
2047631,BRO,2020-07-27,train
2047646,RTX,2020-07-28,excluded
2047659,ZBRA,2020-07-28,train
2047671,DHI,2020-07-27,train
2047680,WAB,2020-07-28,train
2047719,GLW,2020-07-28,train
2047723,OMC,2020-07-28,train
2047729,LH,2020-07-28,train
2047733,HOG,2020-07-28,train
2047737,MMM,2020-07-28,train
2047744,IVZ,2020-07-28,train
2047750,MO,2020-07-28,train
2047752,SPGI,2020-07-28,excluded
2047783,ROK,2020-07-28,train
2047852,CMI,2020-07-28,train
2047862,OTIS,2020-07-28,train
2047960,MSCI,2020-07-28,train
2048003,MLM,2020-07-28,train
2048019,SHW,2020-07-27,excluded
2048429,EIX,2020-07-28,excluded
2048443,DXCM,2020-07-27,excluded
2048505,AMGN,2020-07-28,excluded
2048508,AMD,2020-07-28,train
2048526,EBAY,2020-07-28,train
2048536,MDLZ,2020-07-28,excluded
2048567,FTV,2020-07-28,excluded
2048601,V,2020-07-28,train
2049220,BG,2020-07-29,train
2049258,GE,2020-07-29,train
2049275,IPG,2020-07-29,excluded
2049290,BSX,2020-07-29,train
2049349,ADP,2020-07-29,train
2049374,CAR,2020-07-29,train
2049390,NSC,2020-07-29,train
2049514,GM,2020-07-29,excluded
2049546,BXP,2020-08-11,train
2049587,BA,2020-07-29,train
2049623,ETR,2020-07-29,train
2049626,OKE,2020-07-28,train
2050224,QCOM,2020-07-29,excluded
2050241,FICO,2020-06-30,train
2050285,LRCX,2020-07-29,train
2050301,CTSH,2020-07-29,excluded
2050308,PYPL,2020-07-29,train
2050348,NOW,2020-07-28,train
2050363,EQIX,2020-07-29,train
2050943,LLY,2020-07-29,train
2051101,LKQ,2020-07-30,train
2051107,SWK,2020-07-30,train
2051110,FTI,2020-07-30,train
2051114,DD,2020-07-30,train
2051117,TXT,2020-07-30,train
2051135,ADM,2020-07-30,train
2051144,TFX,2020-07-29,excluded
2051161,ICE,2020-07-30,train
2051165,UPS,2020-07-30,train
2051174,BAX,2020-07-30,train
2051176,PG,2020-07-30,train
2051181,KHC,2020-07-30,excluded
2051197,CARR,2020-07-30,train
2051217,SCI,2020-07-28,train
2051233,CMCSA,2020-07-29,train
2051245,XYL,2020-07-30,train
2051246,MRSH,2020-08-06,train
2051253,AMP,2020-07-30,train
2051257,NOC,2020-07-30,excluded
2051277,RJF,2020-07-29,train
2051283,AMT,2020-07-30,train
2051315,MAS,2020-07-30,train
2051319,XEL,2020-07-29,train
2051385,IP,2020-07-30,excluded
2051537,APA,2020-07-29,train
2051546,GPC,2020-07-30,train
2051550,CCI,2020-07-30,excluded
2051554,BC,2020-07-29,excluded
2051556,URI,2020-07-29,excluded
2051824,AVB,2020-07-29,excluded
2051918,MCO,2020-07-30,train
2052294,GILD,2020-07-30,train
2052317,AMZN,2020-07-29,train
2052339,TAP,2020-07-30,excluded
2052378,VRTX,2020-07-30,train
2052592,MTD,2020-07-30,excluded
2053244,MRK,2020-07-30,excluded
2053249,CBRE,2020-07-31,train
2053293,CAT,2020-07-31,excluded
2053310,VFC,2020-07-30,train
2053319,CHTR,2020-07-31,train
2053333,CBOE,2020-07-31,train
2053470,XOM,2020-07-31,train
2053488,ITW,2020-07-30,train
2053500,SNA,2020-07-30,train
2053567,WY,2020-07-31,excluded
2053602,LYB,2020-07-31,excluded
2053706,PSX,2020-07-31,excluded
2056629,MOR,2020-08-03,train
2056651,MCK,2020-08-03,excluded
2056707,TSN,2020-08-03,train
2056721,CMS,2020-08-03,train
2056806,MPC,2020-08-03,excluded
2056985,CLX,2020-07-31,train
2057269,SBAC,2020-07-31,excluded
2057281,KLAC,2020-08-03,train
2057287,TTWO,2020-07-31,train
2057979,IT,2020-08-04,train
2058004,AIG,2020-08-03,train
2058050,LEG,2020-08-03,train
2058378,HSIC,2020-08-03,train
2058441,WMB,2020-08-04,train
2058568,TDG,2020-08-04,excluded
2058575,VMC,2020-08-04,train
2058597,MOS,2020-08-03,train
2058807,EMN,2020-08-03,train
2058923,ESS,2020-07-31,train
2058974,EMR,2020-08-04,excluded
2059016,IR,2020-08-04,train
2059029,O,2020-08-03,train
2059209,ANET,2020-08-04,train
2059234,WU,2020-08-04,train
2060219,CVS,2020-08-05,excluded
2060267,CDW,2020-08-05,train
2060333,NI,2020-08-05,train
2060337,FMC,2020-08-05,train
2060407,VRSK,2020-08-04,train
2060438,CRL,2020-08-05,train
2060459,MTG,2020-08-03,train
2060582,BWA,2020-08-05,excluded
2060674,PRU,2020-08-05,train
2060682,AIZ,2020-08-10,train
2060750,DVN,2020-08-04,excluded
2061348,RMD,2020-08-05,train
2061395,TRMB,2020-08-05,train
2061417,LUMN,2020-05-06,train
2061427,ETSY,2020-08-05,train
2062350,EPAM,2020-08-06,excluded
2062364,XRAY,2020-08-06,train
2062396,CAH,2020-08-05,train
2062420,ANSS,2020-08-04,train
2062483,BDX,2020-08-06,train
2062498,ALB,2020-08-06,train
2062500,AWK,2020-08-06,train
2062511,PWR,2020-08-07,train
2062524,IRM,2020-08-06,train
2062538,BMY,2020-08-06,excluded
2062561,ZTS,2020-08-06,excluded
2062580,CTVA,2020-08-06,excluded
2062594,ATO,2020-08-06,excluded
2062668,LNC,2020-08-05,excluded
2062675,SEE,2020-08-06,excluded
2062677,HWM,2020-08-06,train
2062679,HII,2020-08-06,excluded
2062689,NCLH,2020-08-05,train
2062866,PH,2020-08-06,excluded
2062982,CF,2017-11-01,train
2063041,PNW,2020-08-06,train
2063130,MET,2020-08-05,excluded
2063675,DXC,2020-08-06,train
2063713,MSI,2020-08-06,excluded
2063842,FTNT,2020-08-06,excluded
2064893,TRIP,2020-08-06,train
2064936,KIM,2020-08-07,train
2065040,LNT,2020-08-07,excluded
2065137,EOG,2020-08-06,excluded
2065334,MHK,2020-08-11,train
2067188,DUK,2020-08-10,excluded
2068771,IFF,2020-08-11,train
2068776,SYY,2020-08-11,train
2068885,OXY,2020-08-11,excluded
2071129,CSCO,2020-08-12,train
2072046,TPR,2020-08-13,train
2076377,WMT,2020-08-17,train
2076479,KSS,2020-08-18,excluded
2078156,NVDA,2020-08-24,excluded
2079505,KEYS,2020-08-21,train
2082642,PANW,2020-08-24,train
2085031,COTY,2020-08-27,train
2085045,BLDR,2020-07-31,excluded
2086974,CTLT,2020-08-31,train
2088415,M,2020-09-02,train
2165235,XRAY,2021-03-01,excluded
2165532,AMT,2021-02-25,excluded
2165602,HUM,2019-12-31,train
2165804,WBA,2021-01-07,train
2166344,STZ,2021-01-13,train
2166478,MU,2021-01-07,excluded
2167894,CTLT,2021-02-02,excluded
2167920,EFX,2021-02-11,excluded
2168032,ZTS,2021-02-16,excluded
2168422,JNJ,2021-01-25,excluded
2168508,TMO,2021-02-01,excluded
2169254,BSX,2021-02-03,excluded
2169258,LLY,2021-01-28,excluded
2169398,PFE,2021-02-02,excluded
2169910,CI,2021-02-03,excluded
2170183,KBH,2021-01-12,excluded
2170317,V,2021-01-28,excluded
2170348,CVS,2021-02-16,excluded
2170814,HSIC,2021-02-16,excluded
2172976,JPM,2021-01-15,excluded
2173048,PNC,2021-01-15,excluded
2173049,WFC,2021-01-15,excluded
2173111,C,2021-01-15,excluded
2174008,COP,2021-02-02,excluded
2175199,CMA,2021-01-15,excluded
2176463,BNY,2021-01-19,excluded
2176507,PG,2021-01-20,excluded
2176512,USB,2021-01-20,excluded
2176582,FAST,2021-01-20,excluded
2176951,AA,2021-01-20,excluded
2177658,TFC,2021-01-21,excluded
2177753,FITB,2021-01-21,excluded
2177795,KEY,2021-01-21,excluded
2177828,TRV,2021-01-21,excluded
2177844,NTRS,2021-01-21,excluded
2177993,UNP,2021-01-21,excluded
2178168,CSX,2021-01-21,excluded
2178303,DUK,2021-02-11,excluded
2178837,PPG,2021-01-21,excluded
2178870,HBAN,2021-01-22,excluded
2178931,FHN,2021-01-22,excluded
2180857,KMB,2021-01-25,excluded
2181387,XRX,2021-01-25,excluded
2181393,GE,2021-01-26,excluded
2181395,BRO,2021-01-25,excluded
2181399,ROK,2021-01-26,excluded
2181406,RTX,2021-01-26,excluded
2181408,STLD,2021-01-25,excluded
2181422,AXP,2021-01-25,excluded
2181423,DHI,2021-01-25,excluded
2181451,IVZ,2021-01-26,excluded
2181452,ADM,2021-01-26,excluded
2181489,MMM,2021-01-26,excluded
2181591,PCAR,2021-01-26,excluded
2181611,LMT,2021-01-26,excluded
2181770,AMD,2021-01-26,excluded
2181773,COF,2021-01-26,excluded
2181789,MSFT,2021-01-27,excluded
2182010,TXT,2021-01-27,excluded
2182022,NDAQ,2021-01-27,excluded
2182044,CHRW,2021-01-27,excluded
2182053,GLW,2021-01-27,excluded
2182054,VFC,2021-01-26,excluded
2182078,EHC,2021-01-27,excluded
2182093,BX,2021-01-27,excluded
2182101,GD,2021-01-27,excluded
2182189,NSC,2021-01-27,excluded
2182900,LRCX,2021-01-27,excluded
2182933,PTC,2021-01-27,excluded
2183006,NOW,2021-01-27,excluded
2183117,TSLA,2021-01-28,excluded
2183672,DOW,2021-01-28,excluded
2183691,WHR,2021-01-26,excluded
2183707,SWK,2021-01-28,excluded
2183712,RJF,2021-01-27,excluded
2183722,MKC,2021-01-28,excluded
2183762,MRSH,2021-02-03,excluded
2183763,PHM,2021-01-28,excluded
2183822,CMCSA,2021-01-27,excluded
2183829,NOC,2021-01-28,excluded
2183833,MUR,2021-01-27,excluded
2183888,TER,2021-01-28,excluded
2183955,DOV,2021-01-28,excluded
2183975,TSCO,2021-01-28,excluded
2183993,XEL,2021-01-27,excluded
2184033,CNX,2021-01-28,excluded
2184074,URI,2021-01-27,excluded
2184078,BC,2021-01-27,excluded
2184135,MA,2021-01-28,excluded
2184214,MSCI,2021-01-28,excluded
2184255,MO,2021-01-28,excluded
2184382,AMP,2021-01-28,excluded
2184653,FICO,2020-12-31,train
2184723,MDLZ,2021-01-28,excluded
2185724,ROP,2021-01-28,excluded
2185747,SYF,2021-01-28,excluded
2185751,CAT,2021-01-29,excluded
2185757,EMN,2021-01-28,excluded
2185775,HON,2021-01-28,excluded
2185883,OLN,2021-01-29,excluded
2185986,PFG,2021-01-28,excluded
2187077,OTIS,2021-02-01,excluded
2188171,UPS,2021-02-02,excluded
